machine_downtime_hours,key_point
4.885046521824989,Factory 6_City B_Type A_2023-01-08
2.307015791827494,Factory 6_City C_Type A_2023-01-09
1.2289630509673772,Factory 6_City C_Type A_2023-01-10
2.8498506049978927,Factory 6_City D_Type C_2023-01-11
4.373867493253727,Factory 6_City A_Type A_2023-01-12
6.722214388501684,Factory 6_City E_Type A_2023-01-13
4.821283413467808,Factory 6_City A_Type C_2023-01-14
0.7891837963829893,Factory 6_City B_Type B_2023-01-15
6.395736101497411,Factory 6_City B_Type C_2023-01-16
6.198289883447111,Factory 6_City D_Type C_2023-01-17
1.4033547299257476,Factory 6_City E_Type C_2023-01-18
3.209325576543356,Factory 6_City A_Type C_2023-01-19
1.6397714541088018,Factory 6_City C_Type B_2023-01-20
7.374322780150277,Factory 6_City A_Type B_2023-01-21
3.916952353047529,Factory 6_City A_Type B_2023-01-22
3.989197160070794,Factory 6_City C_Type B_2023-01-23
4.587961438826716,Factory 6_City D_Type B_2023-01-24
3.1255888237134064,Factory 6_City D_Type B_2023-01-25
7.458830354599898,Factory 6_City D_Type A_2023-01-26
2.2319427800021634,Factory 6_City E_Type B_2023-01-27
6.689229438522055,Factory 6_City A_Type C_2023-01-28
0.9136833775529468,Factory 6_City A_Type A_2023-01-29
7.866227614842456,Factory 6_City C_Type B_2023-01-30
0.9268041798261644,Factory 6_City E_Type C_2023-01-31
5.072558559893028,Factory 6_City C_Type A_2023-02-01
3.4341323341112835,Factory 6_City C_Type A_2023-02-02
5.793386364355538,Factory 6_City A_Type A_2023-02-03
0.8190736894650277,Factory 6_City C_Type B_2023-02-04
4.911016159968239,Factory 6_City A_Type C_2023-02-05
3.1065000038068966,Factory 6_City E_Type B_2023-02-06
2.279417846051766,Factory 6_City B_Type C_2023-02-07
4.955336277625014,Factory 6_City D_Type C_2023-02-08
7.691683321947058,Factory 6_City A_Type A_2023-02-09
5.6935643980575135,Factory 6_City C_Type B_2023-02-10
6.426849823360057,Factory 6_City A_Type B_2023-02-11
4.184458382470502,Factory 6_City B_Type B_2023-02-12
4.806653572747027,Factory 6_City E_Type C_2023-02-13
2.5937179989121475,Factory 6_City E_Type B_2023-02-14
1.9344820153697528,Factory 6_City C_Type B_2023-02-15
3.819240491763069,Factory 6_City A_Type C_2023-02-16
5.025016689386273,Factory 6_City A_Type B_2023-02-17
6.283543474022141,Factory 6_City E_Type C_2023-02-18
3.8216119582774777,Factory 6_City B_Type A_2023-02-19
0.6634690191535055,Factory 6_City E_Type A_2023-02-20
6.077223347630757,Factory 6_City B_Type B_2023-02-21
6.193784461326896,Factory 6_City E_Type A_2023-02-22
1.3452029121045896,Factory 6_City D_Type A_2023-02-23
4.068123002486024,Factory 6_City E_Type C_2023-02-24
6.339454657428453,Factory 6_City E_Type B_2023-02-25
1.2880691152934205,Factory 6_City D_Type B_2023-02-26
5.18841711904742,Factory 6_City C_Type C_2023-02-27
0.4045421063694707,Factory 6_City A_Type A_2023-02-28
4.848141568474126,Factory 6_City A_Type B_2023-03-01
7.766904343498,Factory 6_City A_Type C_2023-03-02
0.1542208867357031,Factory 6_City C_Type C_2023-03-03
6.990035658094016,Factory 6_City E_Type B_2023-03-04
6.102700542262083,Factory 6_City D_Type B_2023-03-05
7.729472297737025,Factory 6_City A_Type A_2023-03-06
6.2235642990320095,Factory 6_City B_Type B_2023-03-07
3.2466680290544243,Factory 6_City A_Type C_2023-03-08
1.8462977830147889,Factory 6_City C_Type B_2023-03-09
5.323386039283681,Factory 6_City B_Type C_2023-03-10
2.048099561674154,Factory 6_City D_Type B_2023-03-11
4.632877038930833,Factory 6_City B_Type B_2023-03-12
5.071995986843163,Factory 6_City B_Type B_2023-03-13
5.507899578345868,Factory 6_City A_Type A_2023-03-14
7.460967254161344,Factory 6_City C_Type C_2023-03-15
1.0842760722747435,Factory 6_City C_Type B_2023-03-16
4.481057133664278,Factory 6_City A_Type A_2023-03-17
0.5544848090735286,Factory 6_City C_Type B_2023-03-18
0.0726367353734076,Factory 6_City E_Type A_2023-03-19
4.99624585419447,Factory 6_City D_Type B_2023-03-20
4.800662446284044,Factory 6_City B_Type C_2023-03-21
5.833287031836342,Factory 6_City D_Type B_2023-03-22
3.287619305000998,Factory 6_City E_Type C_2023-03-23
1.749459430551651,Factory 6_City A_Type C_2023-03-24
4.44643207348836,Factory 6_City C_Type C_2023-03-25
7.263119233776915,Factory 6_City E_Type B_2023-03-26
3.675509123592682,Factory 6_City D_Type A_2023-03-27
2.6392563548049246,Factory 6_City C_Type A_2023-03-28
4.846809098636609,Factory 6_City C_Type B_2023-03-29
6.733830406627293,Factory 6_City C_Type C_2023-03-30
6.138661738289996,Factory 6_City D_Type B_2023-03-31
7.137843641754881,Factory 6_City B_Type A_2023-04-01
7.165222766848486,Factory 6_City C_Type B_2023-04-02
5.506502660364949,Factory 6_City A_Type A_2023-04-03
0.388514014570525,Factory 6_City A_Type B_2023-04-04
5.868272977718069,Factory 6_City E_Type A_2023-04-05
1.27793176575046,Factory 6_City A_Type B_2023-04-06
3.5551299065696984,Factory 6_City E_Type C_2023-04-07
1.1501224691094691,Factory 6_City A_Type C_2023-04-08
5.615043352531902,Factory 6_City C_Type A_2023-04-09
6.308950406443297,Factory 6_City A_Type B_2023-04-10
2.3152291281220467,Factory 6_City C_Type C_2023-04-11
5.396827609279999,Factory 6_City D_Type C_2023-04-12
5.3736459965417485,Factory 6_City B_Type C_2023-04-13
1.2746209435162124,Factory 6_City C_Type B_2023-04-14
7.869869044990751,Factory 6_City B_Type B_2023-04-15
4.648109435166268,Factory 6_City D_Type B_2023-04-16
6.92929992783585,Factory 6_City B_Type C_2023-04-17
5.827890839529839,Factory 6_City E_Type B_2023-04-18
3.4246440998302354,Factory 6_City B_Type C_2023-04-19
2.197392027560237,Factory 6_City B_Type B_2023-04-20
7.114889241173044,Factory 6_City B_Type A_2023-04-21
5.816998752676961,Factory 6_City B_Type B_2023-04-22
7.673198194873261,Factory 6_City C_Type B_2023-04-23
3.866069217744826,Factory 6_City D_Type B_2023-04-24
2.107941957605143,Factory 6_City C_Type C_2023-04-25
5.212486423188613,Factory 6_City D_Type C_2023-04-26
7.413142710663677,Factory 6_City E_Type B_2023-04-27
6.859965933621584,Factory 6_City C_Type A_2023-04-28
2.373947702200496,Factory 6_City D_Type B_2023-04-29
7.798343129059766,Factory 6_City B_Type C_2023-04-30
3.4868868850899712,Factory 6_City A_Type C_2023-05-01
5.55187842268102,Factory 6_City A_Type A_2023-05-02
6.509541093520531,Factory 6_City E_Type A_2023-05-03
0.9233697335739626,Factory 6_City A_Type A_2023-05-04
6.8393134408908685,Factory 6_City E_Type A_2023-05-05
1.86320027458747,Factory 6_City E_Type C_2023-05-06
6.677677675861394,Factory 6_City B_Type B_2023-05-07
2.686664075892983,Factory 6_City D_Type B_2023-05-08
2.08181806790806,Factory 6_City A_Type A_2023-05-09
6.501920356217483,Factory 6_City A_Type A_2023-05-10
5.941782005696677,Factory 6_City D_Type B_2023-05-11
7.687846535197285,Factory 6_City A_Type A_2023-05-12
0.5578749817401158,Factory 6_City D_Type C_2023-05-13
2.1021151530294704,Factory 6_City A_Type B_2023-05-14
0.1580210000980813,Factory 6_City B_Type C_2023-05-15
7.876118218827877,Factory 6_City C_Type B_2023-05-16
7.717619768480123,Factory 6_City C_Type B_2023-05-17
2.7804115534048712,Factory 6_City C_Type B_2023-05-18
4.365718963784016,Factory 6_City A_Type A_2023-05-19
5.065377458156243,Factory 6_City D_Type C_2023-05-20
4.748059143703454,Factory 6_City C_Type C_2023-05-21
2.819421579583452,Factory 6_City B_Type B_2023-05-22
0.5981223249934846,Factory 6_City B_Type C_2023-05-23
7.510204410288941,Factory 6_City B_Type A_2023-05-24
0.9830395355119936,Factory 6_City C_Type C_2023-05-25
5.587920846711951,Factory 6_City A_Type B_2023-05-26
3.522794912481574,Factory 6_City B_Type A_2023-05-27
3.69641750662026,Factory 6_City A_Type C_2023-05-28
0.7226284441890041,Factory 6_City B_Type A_2023-05-29
2.2354022311093686,Factory 6_City D_Type B_2023-05-30
5.674327532724126,Factory 6_City A_Type B_2023-05-31
5.85988751164927,Factory 6_City A_Type C_2023-06-01
3.908144367415456,Factory 6_City B_Type A_2023-06-02
7.147585016514233,Factory 6_City A_Type A_2023-06-03
5.118147616551802,Factory 6_City E_Type B_2023-06-04
0.721445659367153,Factory 6_City B_Type C_2023-06-05
0.1349992363180767,Factory 6_City C_Type A_2023-06-06
2.570751521821279,Factory 6_City D_Type A_2023-06-07
5.174598023277164,Factory 6_City D_Type A_2023-06-08
1.1392913582325583,Factory 6_City E_Type C_2023-06-09
4.12313156574352,Factory 6_City A_Type C_2023-06-10
5.286809190323099,Factory 6_City B_Type C_2023-06-11
5.318756368787042,Factory 6_City A_Type C_2023-06-12
0.9042180012779149,Factory 6_City A_Type A_2023-06-13
4.242490363872228,Factory 6_City A_Type A_2023-06-14
1.9652282185902257,Factory 6_City C_Type A_2023-06-15
7.162114807173982,Factory 6_City A_Type B_2023-06-16
5.913131019865813,Factory 6_City E_Type A_2023-06-17
5.930965902653138,Factory 6_City C_Type A_2023-06-18
6.016744781680544,Factory 6_City C_Type A_2023-06-19
5.542209693654564,Factory 6_City C_Type C_2023-06-20
4.712217543055186,Factory 6_City C_Type B_2023-06-21
6.72186998216989,Factory 6_City E_Type A_2023-06-22
2.87059904765946,Factory 6_City A_Type A_2023-06-23
7.934205216867755,Factory 6_City A_Type B_2023-06-24
6.231570217512861,Factory 6_City E_Type C_2023-06-25
4.458031054642032,Factory 6_City D_Type C_2023-06-26
0.9879611142498764,Factory 6_City B_Type A_2023-06-27
6.688718823348914,Factory 6_City A_Type B_2023-06-28
5.07499642334781,Factory 6_City A_Type C_2023-06-29
2.0843825200097124,Factory 6_City B_Type A_2023-06-30
0.1405195686395419,Factory 6_City A_Type A_2023-07-01
0.2811867133836854,Factory 6_City C_Type B_2023-07-02
4.504020194947284,Factory 6_City B_Type B_2023-07-03
0.8331477538808727,Factory 6_City B_Type B_2023-07-04
4.336256965175074,Factory 6_City A_Type B_2023-07-05
7.479431115586813,Factory 6_City B_Type C_2023-07-06
1.0127592443965223,Factory 6_City E_Type B_2023-07-07
5.327895295252676,Factory 6_City A_Type C_2023-07-08
3.818840348952073,Factory 6_City A_Type B_2023-07-09
0.4497153680543571,Factory 6_City C_Type B_2023-07-10
4.13542383259346,Factory 6_City E_Type A_2023-07-11
3.088786734209528,Factory 6_City D_Type B_2023-07-12
0.2046161683024436,Factory 6_City C_Type C_2023-07-13
4.698983614321745,Factory 6_City A_Type A_2023-07-14
2.9884039115609946,Factory 6_City B_Type A_2023-07-15
7.042497573998537,Factory 6_City B_Type A_2023-07-16
3.051883155826566,Factory 6_City D_Type B_2023-07-17
0.8951901670685496,Factory 6_City E_Type B_2023-07-18
2.534003803453608,Factory 6_City B_Type A_2023-07-19
0.5638648641074813,Factory 6_City E_Type A_2023-07-20
7.201208008715615,Factory 6_City A_Type C_2023-07-21
2.824484146988633,Factory 6_City B_Type A_2023-07-22
3.4614149462827024,Factory 6_City D_Type B_2023-07-23
1.9723731369190596,Factory 6_City E_Type C_2023-07-24
2.033567969177196,Factory 6_City E_Type B_2023-07-25
6.279094227233035,Factory 6_City D_Type A_2023-07-26
1.7684224676984457,Factory 6_City B_Type A_2023-07-27
4.215021099292192,Factory 6_City B_Type C_2023-07-28
7.776439731767673,Factory 6_City D_Type A_2023-07-29
6.692672908001695,Factory 6_City D_Type A_2023-07-30
3.206188922956726,Factory 6_City A_Type B_2023-07-31
0.4175191710000767,Factory 6_City A_Type B_2023-08-01
0.637544870209279,Factory 6_City B_Type C_2023-08-02
6.994336593068168,Factory 6_City E_Type C_2023-08-03
3.8143668860087736,Factory 6_City B_Type B_2023-08-04
3.273598915009845,Factory 6_City C_Type A_2023-08-05
2.315952265305677,Factory 6_City C_Type A_2023-08-06
0.7437390629563465,Factory 6_City C_Type C_2023-08-07
5.80486462672654,Factory 6_City E_Type A_2023-08-08
2.3046905133045685,Factory 6_City E_Type C_2023-08-09
6.389698377923876,Factory 6_City D_Type B_2023-08-10
4.2671024397392285,Factory 6_City C_Type B_2023-08-11
5.5317923618871045,Factory 6_City D_Type C_2023-08-12
1.896752826360097,Factory 6_City E_Type B_2023-08-13
7.746973678562056,Factory 6_City D_Type B_2023-08-14
2.619111783669344,Factory 6_City C_Type C_2023-08-15
2.026632379885453,Factory 6_City B_Type A_2023-08-16
1.9858333925082752,Factory 6_City D_Type B_2023-08-17
3.405203076012434,Factory 6_City E_Type A_2023-08-18
7.411905716511474,Factory 6_City D_Type A_2023-08-19
0.4861135202447189,Factory 6_City E_Type A_2023-08-20
4.060393937515871,Factory 6_City A_Type C_2023-08-21
1.1275586195401155,Factory 6_City B_Type A_2023-08-22
5.553203671640936,Factory 6_City A_Type C_2023-08-23
0.1164720013717985,Factory 6_City A_Type B_2023-08-24
6.920853583503432,Factory 6_City B_Type A_2023-08-25
0.2395241096830087,Factory 6_City C_Type C_2023-08-26
3.865602567553349,Factory 6_City C_Type B_2023-08-27
3.006852674843602,Factory 6_City D_Type B_2023-08-28
2.552738834339221,Factory 6_City C_Type B_2023-08-29
6.883578255794983,Factory 6_City C_Type A_2023-08-30
1.558602850377916,Factory 6_City C_Type C_2023-08-31
5.419564430750167,Factory 6_City A_Type A_2023-09-01
2.855592923524489,Factory 6_City C_Type C_2023-09-02
6.039172286528618,Factory 6_City C_Type A_2023-09-03
4.4968239864701545,Factory 6_City D_Type A_2023-09-04
6.073994492160652,Factory 6_City D_Type A_2023-09-05
4.7139980014368135,Factory 6_City A_Type A_2023-09-06
5.781513823894646,Factory 6_City B_Type A_2023-09-07
3.065481375856809,Factory 6_City D_Type A_2023-09-08
7.993300897222895,Factory 6_City E_Type C_2023-09-09
3.699017855242468,Factory 6_City A_Type C_2023-09-10
5.417061548986573,Factory 6_City E_Type B_2023-09-11
2.1517113291291263,Factory 6_City A_Type C_2023-09-12
6.584962514165037,Factory 6_City D_Type C_2023-09-13
7.747080972967844,Factory 6_City E_Type C_2023-09-14
6.0145547865341324,Factory 6_City C_Type C_2023-09-15
7.998730403983374,Factory 6_City D_Type B_2023-09-16
4.070851914658856,Factory 6_City D_Type C_2023-09-17
2.8032441096822547,Factory 6_City A_Type A_2023-09-18
0.5249566270926165,Factory 6_City A_Type B_2023-09-19
1.0180265705445022,Factory 6_City A_Type B_2023-09-20
7.817377313575197,Factory 6_City C_Type B_2023-09-21
7.246915319642918,Factory 6_City C_Type A_2023-09-22
5.128018323011561,Factory 6_City A_Type A_2023-09-23
3.306278109721206,Factory 6_City C_Type C_2023-09-24
0.5420718655228356,Factory 6_City C_Type B_2023-09-25
2.7482776079949147,Factory 6_City A_Type B_2023-09-26
2.1371167742175663,Factory 6_City D_Type B_2023-09-27
0.0694192775328037,Factory 6_City A_Type B_2023-09-28
2.512949187320485,Factory 6_City D_Type A_2023-09-29
4.208916956372693,Factory 6_City D_Type C_2023-09-30
3.711299695683973,Factory 6_City B_Type A_2023-10-01
3.0879360577607864,Factory 6_City D_Type B_2023-10-02
2.6740619373248844,Factory 6_City C_Type B_2023-10-03
6.504546420215906,Factory 6_City D_Type A_2023-10-04
7.872496529245858,Factory 6_City B_Type C_2023-10-05
3.735913529245307,Factory 6_City E_Type A_2023-10-06
4.923734425605048,Factory 6_City A_Type C_2023-10-07
2.656775413763896,Factory 6_City C_Type C_2023-10-08
6.917519899849652,Factory 6_City D_Type A_2023-10-09
4.139274416124855,Factory 6_City C_Type C_2023-10-10
4.075479114854329,Factory 6_City D_Type C_2023-10-11
5.123225105986939,Factory 6_City D_Type A_2023-10-12
7.378053986827919,Factory 6_City D_Type A_2023-10-13
2.57684116668316,Factory 6_City C_Type A_2023-10-14
1.9148117239356424,Factory 6_City E_Type A_2023-10-15
1.803273416802175,Factory 6_City B_Type C_2023-10-16
0.6654708300984051,Factory 6_City B_Type C_2023-10-17
4.5883983236902655,Factory 6_City B_Type A_2023-10-18
1.444329419540992,Factory 6_City A_Type C_2023-10-19
3.584046861278286,Factory 6_City A_Type C_2023-10-20
1.2994956004878624,Factory 6_City C_Type C_2023-10-21
0.9890202048312052,Factory 6_City D_Type C_2023-10-22
6.81540286131129,Factory 6_City E_Type A_2023-10-23
6.793024470282947,Factory 6_City E_Type C_2023-10-24
2.630031420707856,Factory 6_City C_Type B_2023-10-25
4.680254497003567,Factory 6_City E_Type A_2023-10-26
5.003584779301532,Factory 6_City B_Type B_2023-10-27
1.2573633127437196,Factory 6_City D_Type A_2023-10-28
2.002278466159716,Factory 6_City C_Type B_2023-10-29
1.900855894726047,Factory 6_City C_Type A_2023-10-30
2.251233245230929,Factory 6_City E_Type A_2023-10-31
6.747328325692489,Factory 6_City C_Type B_2023-11-01
6.627893009068187,Factory 6_City D_Type B_2023-11-02
0.5887827681240037,Factory 6_City C_Type C_2023-11-03
2.297970871480241,Factory 6_City E_Type B_2023-11-04
3.497507397040412,Factory 6_City B_Type B_2023-11-05
6.654565776013211,Factory 6_City C_Type A_2023-11-06
3.585613164449648,Factory 6_City E_Type C_2023-11-07
5.869245287656712,Factory 6_City A_Type B_2023-11-08
1.3475873884504388,Factory 6_City A_Type A_2023-11-09
6.432426477058992,Factory 6_City B_Type A_2023-11-10
2.997540860809158,Factory 6_City C_Type A_2023-11-11
0.7211220729275638,Factory 6_City B_Type C_2023-11-12
7.364556597964466,Factory 6_City C_Type A_2023-11-13
4.764039838884567,Factory 6_City E_Type C_2023-11-14
3.663675922653868,Factory 6_City A_Type A_2023-11-15
7.524667621131762,Factory 6_City B_Type A_2023-11-16
4.726752367252409,Factory 6_City D_Type B_2023-11-17
2.507064642368533,Factory 6_City A_Type C_2023-11-18
3.394174581369364,Factory 6_City C_Type C_2023-11-19
6.3987891386972064,Factory 6_City D_Type B_2023-11-20
7.385670133125204,Factory 6_City D_Type C_2023-11-21
6.124475694516359,Factory 6_City B_Type A_2023-11-22
0.5653180324016258,Factory 6_City C_Type C_2023-11-23
3.028693856099664,Factory 6_City A_Type C_2023-11-24
1.4690378214105877,Factory 6_City D_Type C_2023-11-25
5.116252994461841,Factory 6_City C_Type C_2023-11-26
1.6569011632347488,Factory 6_City B_Type B_2023-11-27
3.7351526735092815,Factory 6_City D_Type C_2023-11-28
3.0146710151016816,Factory 6_City B_Type B_2023-11-29
7.529562219036425,Factory 6_City A_Type C_2023-11-30
5.750919443405239,Factory 6_City A_Type C_2023-12-01
1.7549134386464198,Factory 6_City A_Type A_2023-12-02
0.3252549494856884,Factory 6_City D_Type C_2023-12-03
2.627346387853817,Factory 6_City C_Type B_2023-12-04
1.6116365902729095,Factory 6_City D_Type B_2023-12-05
4.802823048460657,Factory 6_City D_Type B_2023-12-06
1.0844531365695556,Factory 6_City C_Type C_2023-12-07
2.8669580940974413,Factory 6_City C_Type C_2023-12-08
3.4926885571362662,Factory 6_City E_Type C_2023-12-09
5.081285182767949,Factory 6_City D_Type C_2023-12-10
6.987802732610455,Factory 6_City E_Type B_2023-12-11
0.5093142821397825,Factory 6_City A_Type C_2023-12-12
3.841159040379511,Factory 6_City B_Type C_2023-12-13
6.154279848328181,Factory 6_City A_Type A_2023-12-14
6.94848627495203,Factory 6_City E_Type B_2023-12-15
5.602124779448223,Factory 6_City D_Type B_2023-12-16
6.990906546051317,Factory 6_City D_Type A_2023-12-17
5.12923967804722,Factory 6_City E_Type A_2023-12-18
6.3177870086725445,Factory 6_City A_Type B_2023-12-19
4.306227806749034,Factory 6_City C_Type C_2023-12-20
5.095124763047108,Factory 6_City B_Type B_2023-12-21
5.343449536335963,Factory 6_City A_Type C_2023-12-22
4.170652864179491,Factory 6_City E_Type C_2023-12-23
7.617908229219596,Factory 6_City A_Type A_2023-12-24
7.817531600418395,Factory 6_City C_Type B_2023-12-25
6.6877884216064825,Factory 6_City D_Type B_2023-12-26
4.541079521229685,Factory 6_City C_Type A_2023-12-27
2.516296358748124,Factory 6_City A_Type B_2023-12-28
6.186702744144863,Factory 6_City B_Type C_2023-12-29
0.9582925773792166,Factory 6_City D_Type C_2023-12-30
2.4102615707044004,Factory 6_City E_Type C_2023-12-31
5.254807549508665,Factory 7_City E_Type A_2023-01-01
3.0196804213799755,Factory 7_City A_Type A_2023-01-02
5.698762059375077,Factory 7_City D_Type B_2023-01-03
7.31798298621855,Factory 7_City C_Type B_2023-01-04
1.3388871390693584,Factory 7_City B_Type B_2023-01-05
7.646336843293614,Factory 7_City A_Type C_2023-01-06
1.715645925027351,Factory 7_City A_Type B_2023-01-07
7.795360846318238,Factory 7_City E_Type C_2023-01-08
2.925221466180264,Factory 7_City D_Type C_2023-01-09
5.423310081927757,Factory 7_City A_Type B_2023-01-10
4.88828523501352,Factory 7_City C_Type C_2023-01-11
0.6277784980129253,Factory 7_City D_Type B_2023-01-12
5.76732251160835,Factory 7_City E_Type B_2023-01-13
4.442783561091057,Factory 7_City D_Type B_2023-01-14
4.093039999077652,Factory 7_City C_Type C_2023-01-15
1.9187780380207915,Factory 7_City A_Type A_2023-01-16
5.552291795890651,Factory 7_City E_Type A_2023-01-17
7.31535768581558,Factory 7_City E_Type A_2023-01-18
7.711003625294104,Factory 7_City B_Type A_2023-01-19
5.284879829691478,Factory 7_City A_Type C_2023-01-20
7.762509269285184,Factory 7_City C_Type B_2023-01-21
5.576683887513224,Factory 7_City D_Type C_2023-01-22
2.9946488255245614,Factory 7_City A_Type C_2023-01-23
4.220592818906032,Factory 7_City A_Type C_2023-01-24
2.052769950512693,Factory 7_City B_Type C_2023-01-25
4.144559451705894,Factory 7_City E_Type B_2023-01-26
7.881450067176328,Factory 7_City A_Type B_2023-01-27
0.1563449042483888,Factory 7_City E_Type B_2023-01-28
1.799474122728645,Factory 7_City D_Type B_2023-01-29
7.563527839488567,Factory 7_City E_Type A_2023-01-30
7.575084015488922,Factory 7_City A_Type C_2023-01-31
5.444142311564784,Factory 7_City D_Type B_2023-02-01
7.021426002976445,Factory 7_City C_Type C_2023-02-02
4.057761449168021,Factory 7_City E_Type A_2023-02-03
4.570461597598297,Factory 7_City D_Type A_2023-02-04
2.9617935472261667,Factory 7_City D_Type C_2023-02-05
1.7375235763354668,Factory 7_City D_Type C_2023-02-06
4.151103579195056,Factory 7_City C_Type A_2023-02-07
2.2967216247957625,Factory 7_City A_Type B_2023-02-08
0.7579117745305268,Factory 7_City A_Type B_2023-02-09
1.3863307864035717,Factory 7_City D_Type B_2023-02-10
1.151559747882092,Factory 7_City D_Type B_2023-02-11
2.3584298316245373,Factory 7_City B_Type C_2023-02-12
1.248724185487644,Factory 7_City A_Type A_2023-02-13
1.239670809543779,Factory 7_City A_Type C_2023-02-14
2.029566930240695,Factory 7_City D_Type C_2023-02-15
2.0813410440241515,Factory 7_City D_Type A_2023-02-16
1.640157358241309,Factory 7_City A_Type B_2023-02-17
4.1028768753188585,Factory 7_City B_Type C_2023-02-18
3.437656580402093,Factory 7_City E_Type B_2023-02-19
0.3563074658173617,Factory 7_City D_Type C_2023-02-20
3.7387164347701,Factory 7_City C_Type A_2023-02-21
1.6020375225482706,Factory 7_City B_Type B_2023-02-22
3.635086540986298,Factory 7_City A_Type A_2023-02-23
0.9390632736620868,Factory 7_City A_Type A_2023-02-24
7.111944369800997,Factory 7_City B_Type B_2023-02-25
7.967282278938615,Factory 7_City D_Type A_2023-02-26
4.908581987439402,Factory 7_City B_Type A_2023-02-27
2.481187728680112,Factory 7_City D_Type B_2023-02-28
7.525498801434377,Factory 7_City C_Type C_2023-03-01
4.923075412702003,Factory 7_City B_Type A_2023-03-02
1.7247227676596395,Factory 7_City D_Type B_2023-03-03
2.487985743553309,Factory 7_City A_Type C_2023-03-04
7.209739622835324,Factory 7_City C_Type B_2023-03-05
3.0347868455249136,Factory 7_City C_Type C_2023-03-06
3.194802938911113,Factory 7_City C_Type B_2023-03-07
1.9383660481842175,Factory 7_City C_Type B_2023-03-08
3.3483733486881126,Factory 7_City A_Type B_2023-03-09
5.363610790423938,Factory 7_City E_Type A_2023-03-10
1.036793689206215,Factory 7_City A_Type C_2023-03-11
5.0961880982579295,Factory 7_City B_Type C_2023-03-12
3.5123522083958685,Factory 7_City C_Type B_2023-03-13
7.890833826746932,Factory 7_City A_Type B_2023-03-14
3.3832739394061493,Factory 7_City C_Type C_2023-03-15
7.357800210363126,Factory 7_City E_Type C_2023-03-16
0.0319120000404362,Factory 7_City C_Type B_2023-03-17
6.377051413223417,Factory 7_City A_Type B_2023-03-18
0.7262406931618921,Factory 7_City A_Type A_2023-03-19
0.2822639127955773,Factory 7_City E_Type B_2023-03-20
2.276066286477331,Factory 7_City A_Type A_2023-03-21
0.0731789678046173,Factory 7_City B_Type C_2023-03-22
0.6122635673082399,Factory 7_City D_Type C_2023-03-23
5.702419324631698,Factory 7_City E_Type B_2023-03-24
1.9998573273357936,Factory 7_City C_Type B_2023-03-25
0.8569209425742041,Factory 7_City A_Type A_2023-03-26
6.179987444512108,Factory 7_City E_Type B_2023-03-27
1.266099796915138,Factory 7_City C_Type A_2023-03-28
7.858958920362232,Factory 7_City C_Type A_2023-03-29
3.689394891497906,Factory 7_City C_Type C_2023-03-30
4.032251972631284,Factory 7_City D_Type B_2023-03-31
3.56322972385326,Factory 7_City B_Type C_2023-04-01
2.6799562601807505,Factory 7_City B_Type B_2023-04-02
6.648761145715217,Factory 7_City B_Type B_2023-04-03
7.190475778908733,Factory 7_City E_Type B_2023-04-04
1.9507361446045195,Factory 7_City A_Type C_2023-04-05
2.802787494726436,Factory 7_City C_Type B_2023-04-06
5.502553399309269,Factory 7_City D_Type C_2023-04-07
0.7085994866858449,Factory 7_City B_Type C_2023-04-08
6.735391358686516,Factory 7_City C_Type C_2023-04-09
7.364703897144696,Factory 7_City C_Type C_2023-04-10
3.081490321237024,Factory 7_City D_Type B_2023-04-11
5.931892547091973,Factory 7_City C_Type C_2023-04-12
3.6014920293414745,Factory 7_City A_Type C_2023-04-13
7.995074568529559,Factory 7_City D_Type B_2023-04-14
3.473301764508608,Factory 7_City C_Type B_2023-04-15
3.787473623354223,Factory 7_City A_Type B_2023-04-16
2.666468835542865,Factory 7_City C_Type B_2023-04-17
6.483454817952451,Factory 7_City E_Type A_2023-04-18
2.2251064524144653,Factory 7_City D_Type C_2023-04-19
7.731682698632918,Factory 7_City A_Type B_2023-04-20
2.8610789649938653,Factory 7_City C_Type A_2023-04-21
2.6049256917792247,Factory 7_City D_Type C_2023-04-22
6.390121641747107,Factory 7_City D_Type C_2023-04-23
6.299863293549112,Factory 7_City D_Type C_2023-04-24
5.319654125427819,Factory 7_City E_Type A_2023-04-25
4.734959767126645,Factory 7_City B_Type B_2023-04-26
0.2481838333735906,Factory 7_City E_Type B_2023-04-27
6.732918425304369,Factory 7_City E_Type A_2023-04-28
6.059155998628017,Factory 7_City A_Type A_2023-04-29
0.1463698990793425,Factory 7_City A_Type A_2023-04-30
1.448703173555388,Factory 7_City D_Type C_2023-05-01
1.2569114650193685,Factory 7_City C_Type B_2023-05-02
1.7657170120031545,Factory 7_City D_Type B_2023-05-03
3.784860168902664,Factory 7_City E_Type C_2023-05-04
2.755465963887529,Factory 7_City A_Type C_2023-05-05
0.8751959057586278,Factory 7_City A_Type B_2023-05-06
4.722332112328017,Factory 7_City A_Type B_2023-05-07
7.63630254522656,Factory 7_City D_Type B_2023-05-08
4.544076277836032,Factory 7_City E_Type B_2023-05-09
3.063358313540073,Factory 7_City E_Type C_2023-05-10
7.078972568404641,Factory 7_City D_Type B_2023-05-11
4.089488847322431,Factory 7_City E_Type C_2023-05-12
6.1349661129500985,Factory 7_City A_Type A_2023-05-13
3.977803221575135,Factory 7_City B_Type C_2023-05-14
4.194692049114554,Factory 7_City E_Type A_2023-05-15
