month,year,Factory,Location,Machine Utilization (%),Operator Experience (years),Market Demand Index,Breakdowns (count),Absenteeism Rate (%),Raw Material Quality,Revenue ($),Batch Quality (Pass %),Cost of Downtime ($),Factory,Production Volume (units)
6,2021,2,2,54,5.08,110,5.59,4.22,1,338976.74,88.0,0.0,2,565.02
6,2021,2,2,81,4.3,150,3.33,2.55,0,597317.05,89.81,0.0,2,746.71
6,2021,2,2,81,5.15,150,3.2,2.3,0,580958.33,89.57,0.0,2,726.26
6,2021,2,2,54,5.22,110,4.85,2.74,1,354122.72,88.53,0.0,2,590.27
6,2021,2,2,81,4.7,150,3.64,3.18,0,577640.11,89.39,0.0,2,722.11
6,2021,2,2,54,5.65,110,4.82,2.69,1,346833.68,88.38,0.0,2,578.12
6,2021,2,2,84,3.95,70,2.48,2.05,1,378623.03,93.05,0.0,2,757.37
6,2021,2,2,54,3.82,110,4.42,1.89,1,389456.42,89.43,0.0,2,649.17
6,2021,2,2,81,4.7,150,3.31,2.52,0,588237.94,89.66,0.0,2,735.36
6,2021,2,2,54,5.95,110,4.7,2.44,1,344673.66,88.37,0.0,2,574.52
6,2021,2,2,54,5.78,110,5.56,4.16,1,327248.2,87.75,0.0,2,545.47
6,2021,2,2,81,5.03,150,3.72,3.34,0,567321.41,89.2,0.0,2,709.21
6,2021,2,2,81,4.6,150,4.05,4.0,0,567082.49,89.11,0.0,2,708.91
6,2021,2,2,84,6.15,70,2.49,2.07,1,345404.6,92.16,0.0,2,690.92
6,2021,2,2,84,5.12,70,3.6,4.29,1,338584.32,91.68,0.0,2,677.27
6,2021,2,2,84,6.02,70,3.06,3.21,1,335908.16,91.75,0.0,2,671.92
6,2021,2,2,84,3.65,70,3.93,4.95,1,354032.56,92.0,0.0,2,708.17
6,2021,2,2,81,3.9,150,3.41,2.72,0,604236.61,89.9,0.0,2,755.36
6,2021,2,2,81,5.58,150,3.14,2.17,0,572798.97,89.45,0.0,2,716.06
6,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
6,2021,2,2,84,5.08,70,3.56,4.22,1,339933.98,91.73,0.0,2,679.97
6,2021,2,2,81,4.3,150,3.33,2.55,0,597317.05,89.81,0.0,2,746.71
6,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
6,2021,2,2,84,5.22,70,2.82,2.74,1,352604.28,92.26,0.0,2,705.32
6,2021,2,2,84,4.7,70,3.04,3.18,1,356004.34,92.29,0.0,2,712.12
6,2021,2,2,81,5.65,150,3.4,2.69,0,562720.83,89.21,0.0,2,703.46
6,2021,2,2,54,3.95,110,4.5,2.05,1,385347.25,89.32,0.0,2,642.32
6,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
6,2021,2,2,54,4.7,110,4.74,2.52,1,366210.71,88.83,0.0,2,610.42
6,2021,2,2,81,5.95,150,3.27,2.44,0,559440.77,89.19,0.0,2,699.36
6,2021,2,2,54,5.78,110,5.56,4.16,1,327188.2,87.75,0.0,2,545.37
6,2021,2,2,81,5.03,150,3.72,3.34,0,567321.41,89.2,0.0,2,709.21
6,2021,2,2,84,4.6,70,3.45,4.0,1,349406.88,92.01,0.0,2,698.92
6,2021,2,2,84,6.15,70,2.49,2.07,1,345404.6,92.16,0.0,2,690.92
6,2021,2,2,84,5.12,70,3.6,4.29,1,338584.32,91.68,0.0,2,677.27
6,2021,2,2,81,6.02,150,3.66,3.21,0,545163.4,88.85,0.0,2,681.51
6,2021,2,2,84,3.65,70,3.93,4.95,1,354082.55,92.01,0.0,2,708.27
6,2021,2,2,81,3.9,150,3.41,2.72,0,604156.63,89.89,0.0,2,755.26
6,2021,2,2,81,5.58,150,3.14,2.17,0,572718.98,89.45,0.0,2,715.96
6,2021,2,2,54,4.92,110,4.93,2.91,1,357482.48,88.59,0.0,2,595.87
6,2021,2,2,81,5.08,150,4.16,4.22,0,551924.32,88.82,0.0,2,689.96
6,2021,2,2,81,4.3,150,3.33,2.55,0,597237.06,89.8,0.0,2,746.61
6,2021,2,2,54,5.15,110,4.63,2.3,1,360811.18,88.74,0.0,2,601.42
6,2021,2,2,54,5.22,110,4.85,2.74,1,354122.72,88.53,0.0,2,590.27
6,2021,2,2,54,4.7,110,5.07,3.18,1,358322.73,88.57,0.0,2,597.27
6,2021,2,2,81,5.65,150,3.4,2.69,0,562640.83,89.21,0.0,2,703.36
6,2021,2,2,81,3.95,150,3.08,2.05,0,613834.43,90.15,0.0,2,767.36
6,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
6,2021,2,2,54,4.7,110,4.74,2.52,1,366150.72,88.83,0.0,2,610.32
6,2021,2,2,81,5.95,150,3.27,2.44,0,559520.76,89.19,0.0,2,699.46
6,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
6,2021,2,2,84,5.03,70,3.12,3.34,1,349555.81,92.1,0.0,2,699.22
6,2021,2,2,54,4.6,110,5.48,4.0,1,350284.92,88.28,0.0,2,583.87
6,2021,2,2,54,6.15,110,4.51,2.07,1,345543.05,88.43,0.0,2,575.97
6,2021,2,2,81,5.12,150,4.2,4.29,0,549764.63,88.78,0.0,2,687.26
6,2021,2,2,84,6.02,70,3.06,3.21,1,335908.16,91.75,0.0,2,671.92
6,2021,2,2,81,3.65,150,4.53,4.95,0,574483.32,89.1,0.0,2,718.16
6,2021,2,2,54,3.9,110,4.84,2.72,1,378149.28,89.07,0.0,2,630.32
6,2021,2,2,54,5.58,110,4.57,2.17,1,354631.89,88.62,0.0,2,591.12
6,2021,2,2,84,4.92,70,2.91,2.91,1,355354.03,92.31,0.0,2,710.82
6,2021,2,2,84,5.08,70,3.56,4.22,1,339983.97,91.73,0.0,2,680.07
6,2021,2,2,84,4.3,70,2.73,2.55,1,368300.94,92.71,0.0,2,736.72
6,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
6,2021,2,2,54,5.22,110,4.85,2.74,1,354122.72,88.53,0.0,2,590.27
6,2021,2,2,54,4.7,110,5.07,3.18,1,358262.74,88.57,0.0,2,597.17
6,2021,2,2,81,5.65,150,3.4,2.69,0,562480.88,89.19,0.0,2,703.16
7,2021,2,2,54,3.95,110,4.5,2.05,1,385107.3,89.31,0.0,2,641.92
7,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
7,2021,2,2,81,4.7,150,3.31,2.52,0,588237.94,89.66,0.0,2,735.36
7,2021,2,2,84,5.95,70,2.67,2.44,1,344680.33,92.09,0.0,2,689.47
7,2021,2,2,81,5.78,150,4.13,4.16,0,536205.71,88.57,0.0,2,670.31
7,2021,2,2,81,5.03,150,3.72,3.34,0,567401.4,89.2,0.0,2,709.31
7,2021,2,2,81,4.6,150,4.05,4.0,0,566762.54,89.09,0.0,2,708.51
7,2021,2,2,84,6.15,70,2.49,2.07,1,345354.61,92.16,0.0,2,690.82
7,2021,2,2,84,5.12,70,3.6,4.29,1,338584.32,91.68,0.0,2,677.27
7,2021,2,2,81,6.02,150,3.66,3.21,0,545483.36,88.85,0.0,2,681.91
7,2021,2,2,81,3.65,150,4.53,4.95,0,574563.31,89.11,0.0,2,718.26
7,2021,2,2,54,3.9,110,4.84,2.72,1,378209.27,89.07,0.0,2,630.42
7,2021,2,2,84,5.58,70,2.54,2.17,1,352928.32,92.34,0.0,2,705.97
7,2021,2,2,54,4.92,110,4.93,2.91,1,357482.48,88.59,0.0,2,595.87
7,2021,2,2,81,5.08,150,4.16,4.22,0,552004.31,88.83,0.0,2,690.06
7,2021,2,2,81,4.3,150,3.33,2.55,0,597317.05,89.81,0.0,2,746.71
7,2021,2,2,81,5.15,150,3.2,2.3,0,580958.32,89.57,0.0,2,726.26
7,2021,2,2,84,5.22,70,2.82,2.74,1,352604.28,92.26,0.0,2,705.32
7,2021,2,2,84,4.7,70,3.04,3.18,1,356004.34,92.29,0.0,2,712.12
7,2021,2,2,84,5.65,70,2.8,2.69,1,346630.35,92.1,0.0,2,693.37
7,2021,2,2,81,3.95,150,3.08,2.05,0,613834.43,90.15,0.0,2,767.36
7,2021,2,2,84,3.82,70,2.4,1.89,1,381847.12,93.15,0.0,2,763.82
7,2021,2,2,54,4.7,110,4.74,2.52,1,366150.72,88.83,0.0,2,610.32
7,2021,2,2,54,5.95,110,4.7,2.44,1,344673.66,88.37,0.0,2,574.52
7,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
7,2021,2,2,54,5.03,110,5.15,3.34,1,350584.01,88.38,0.0,2,584.37
7,2021,2,2,81,4.6,150,4.05,4.0,0,567002.49,89.11,0.0,2,708.81
7,2021,2,2,81,6.15,150,3.09,2.07,0,560680.05,89.26,0.0,2,700.91
7,2021,2,2,84,5.12,70,3.6,4.29,1,338534.34,91.68,0.0,2,677.17
7,2021,2,2,81,6.02,150,3.66,3.21,0,545483.36,88.85,0.0,2,681.91
7,2021,2,2,81,3.65,150,4.53,4.95,0,574563.31,89.11,0.0,2,718.26
7,2021,2,2,54,3.9,110,4.84,2.72,1,378209.27,89.07,0.0,2,630.42
7,2021,2,2,84,5.58,70,2.54,2.17,1,352978.3,92.35,0.0,2,706.07
7,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
7,2021,2,2,54,5.08,110,5.59,4.22,1,338916.74,88.0,0.0,2,564.92
7,2021,2,2,84,4.3,70,2.73,2.55,1,368300.94,92.71,0.0,2,736.72
7,2021,2,2,54,5.15,110,4.63,2.3,1,360811.18,88.74,0.0,2,601.42
7,2021,2,2,54,5.22,110,4.85,2.74,1,354182.71,88.54,0.0,2,590.37
7,2021,2,2,84,4.7,70,3.04,3.18,1,356054.33,92.3,0.0,2,712.22
7,2021,2,2,54,5.65,110,4.82,2.69,1,346893.67,88.38,0.0,2,578.22
7,2021,2,2,81,3.95,150,3.08,2.05,0,613754.44,90.15,0.0,2,767.26
7,2021,2,2,54,3.82,110,4.42,1.89,1,389276.45,89.42,0.0,2,648.87
7,2021,2,2,84,4.7,70,2.71,2.52,1,362626.99,92.56,0.0,2,725.37
7,2021,2,2,81,5.95,150,3.27,2.44,0,559520.76,89.19,0.0,2,699.46
7,2021,2,2,84,5.78,70,3.53,4.16,1,330160.65,91.47,0.0,2,660.42
7,2021,2,2,81,5.03,150,3.72,3.34,0,567401.4,89.2,0.0,2,709.31
7,2021,2,2,84,4.6,70,3.45,4.0,1,349356.89,92.01,0.0,2,698.82
7,2021,2,2,84,6.15,70,2.49,2.07,1,345354.62,92.16,0.0,2,690.82
7,2021,2,2,81,5.12,150,4.2,4.29,0,549764.63,88.78,0.0,2,687.26
7,2021,2,2,81,6.02,150,3.66,3.21,0,545483.36,88.85,0.0,2,681.91
7,2021,2,2,81,3.65,150,4.53,4.95,0,574563.31,89.11,0.0,2,718.26
7,2021,2,2,81,3.9,150,3.41,2.72,0,603756.69,89.87,0.0,2,754.76
7,2021,2,2,81,5.58,150,3.14,2.17,0,572798.97,89.45,0.0,2,716.06
7,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
7,2021,2,2,81,5.08,150,4.16,4.22,0,551924.32,88.82,0.0,2,689.96
7,2021,2,2,81,4.3,150,3.33,2.55,0,597317.05,89.81,0.0,2,746.71
7,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
7,2021,2,2,84,5.22,70,2.82,2.74,1,352554.28,92.26,0.0,2,705.22
7,2021,2,2,84,4.7,70,3.04,3.18,1,356054.33,92.3,0.0,2,712.22
7,2021,2,2,54,5.65,110,4.82,2.69,1,347073.64,88.38,0.0,2,578.52
7,2021,2,2,54,3.95,110,4.5,2.05,1,385347.25,89.32,0.0,2,642.32
7,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
7,2021,2,2,54,4.7,110,4.74,2.52,1,366210.71,88.83,0.0,2,610.42
7,2021,2,2,54,5.95,110,4.7,2.44,1,344613.66,88.36,0.0,2,574.42
7,2021,2,2,84,5.78,70,3.53,4.16,1,330110.66,91.47,0.0,2,660.32
7,2021,2,2,54,5.03,110,5.15,3.34,1,350584.01,88.38,0.0,2,584.37
7,2021,2,2,54,4.6,110,5.48,4.0,1,350284.92,88.28,0.0,2,583.87
7,2021,2,2,81,6.15,150,3.09,2.07,0,560520.07,89.26,0.0,2,700.71
7,2021,2,2,81,5.12,150,4.2,4.29,0,549364.67,88.77,0.0,2,686.76
7,2021,2,2,81,6.02,150,3.66,3.21,0,545483.36,88.85,0.0,2,681.91
7,2021,2,2,54,3.65,110,5.95,4.95,1,355955.44,88.28,0.0,2,593.32
7,2021,2,2,84,3.9,70,2.81,2.72,1,372625.37,92.8,0.0,2,745.37
7,2021,2,2,84,5.58,70,2.54,2.17,1,352978.3,92.35,0.0,2,706.07
7,2021,2,2,81,4.92,150,3.51,2.91,0,576519.79,89.41,0.0,2,720.71
7,2021,2,2,84,5.08,70,3.56,4.22,1,339983.97,91.73,0.0,2,680.07
7,2021,2,2,54,4.3,110,4.76,2.55,1,373019.78,88.98,0.0,2,621.77
7,2021,2,2,54,5.15,110,4.63,2.3,1,360811.18,88.74,0.0,2,601.42
7,2021,2,2,54,5.22,110,4.85,2.74,1,354122.72,88.54,0.0,2,590.27
7,2021,2,2,54,4.7,110,5.07,3.18,1,358322.73,88.57,0.0,2,597.27
7,2021,2,2,84,5.65,70,2.8,2.69,1,346730.32,92.11,0.0,2,693.57
7,2021,2,2,81,3.95,150,3.08,2.05,0,613834.43,90.15,0.0,2,767.36
7,2021,2,2,84,3.82,70,2.4,1.89,1,381847.12,93.15,0.0,2,763.82
7,2021,2,2,54,4.7,110,4.74,2.52,1,365970.74,88.83,0.0,2,610.02
7,2021,2,2,84,5.95,70,2.67,2.44,1,344680.33,92.09,0.0,2,689.47
7,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
7,2021,2,2,84,5.03,70,3.12,3.34,1,349605.8,92.1,0.0,2,699.32
7,2021,2,2,54,4.6,110,5.48,4.0,1,350344.91,88.28,0.0,2,583.97
7,2021,2,2,54,6.15,110,4.51,2.07,1,345483.06,88.43,0.0,2,575.87
7,2021,2,2,81,5.12,150,4.2,4.29,0,549684.64,88.78,0.0,2,687.16
7,2021,2,2,81,6.02,150,3.66,3.21,0,545403.37,88.85,0.0,2,681.81
7,2021,2,2,54,3.65,110,5.95,4.95,1,355955.44,88.28,0.0,2,593.32
7,2021,2,2,54,3.9,110,4.84,2.72,1,378209.27,89.07,0.0,2,630.42
7,2021,2,2,81,5.58,150,3.14,2.17,0,572718.98,89.44,0.0,2,715.96
8,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
8,2021,2,2,81,5.08,150,4.16,4.22,0,552004.31,88.83,0.0,2,690.06
8,2021,2,2,84,4.3,70,2.73,2.55,1,368300.94,92.71,0.0,2,736.72
8,2021,2,2,84,5.15,70,2.6,2.3,1,358077.52,92.46,0.0,2,716.27
8,2021,2,2,84,5.22,70,2.82,2.74,1,352604.28,92.26,0.0,2,705.32
8,2021,2,2,84,4.7,70,3.04,3.18,1,356054.33,92.3,0.0,2,712.22
8,2021,2,2,54,5.65,110,4.82,2.69,1,347013.65,88.38,0.0,2,578.42
8,2021,2,2,54,3.95,110,4.5,2.05,1,385407.25,89.32,0.0,2,642.42
8,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
8,2021,2,2,54,4.7,110,4.74,2.52,1,366210.71,88.83,0.0,2,610.42
8,2021,2,2,84,5.95,70,2.67,2.44,1,344480.37,92.08,0.0,2,689.07
8,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
8,2021,2,2,54,5.03,110,5.15,3.34,1,350524.02,88.38,0.0,2,584.27
8,2021,2,2,84,4.6,70,3.45,4.0,1,349406.88,92.01,0.0,2,698.92
8,2021,2,2,84,6.15,70,2.49,2.07,1,345404.6,92.16,0.0,2,690.92
8,2021,2,2,81,5.12,150,4.2,4.29,0,549764.63,88.78,0.0,2,687.26
8,2021,2,2,54,6.02,110,5.08,3.21,1,334146.09,88.03,0.0,2,556.97
8,2021,2,2,54,3.65,110,5.95,4.95,1,355955.44,88.28,0.0,2,593.32
8,2021,2,2,84,3.9,70,2.81,2.72,1,372425.42,92.79,0.0,2,744.97
8,2021,2,2,84,5.58,70,2.54,2.17,1,352978.3,92.35,0.0,2,706.07
8,2021,2,2,84,4.92,70,2.91,2.91,1,355354.03,92.31,0.0,2,710.82
8,2021,2,2,81,5.08,150,4.16,4.22,0,551604.38,88.8,0.0,2,689.56
8,2021,2,2,54,4.3,110,4.76,2.55,1,373019.78,88.98,0.0,2,621.77
8,2021,2,2,81,5.15,150,3.2,2.3,0,580878.34,89.56,0.0,2,726.16
8,2021,2,2,54,5.22,110,4.85,2.74,1,354122.72,88.54,0.0,2,590.27
8,2021,2,2,81,4.7,150,3.64,3.18,0,577720.11,89.4,0.0,2,722.21
8,2021,2,2,81,5.65,150,3.4,2.69,0,562800.82,89.21,0.0,2,703.56
8,2021,2,2,84,3.95,70,2.48,2.05,1,378623.03,93.05,0.0,2,757.37
8,2021,2,2,84,3.82,70,2.4,1.89,1,382047.08,93.16,0.0,2,764.22
8,2021,2,2,54,4.7,110,4.74,2.52,1,366210.71,88.83,0.0,2,610.42
8,2021,2,2,81,5.95,150,3.27,2.44,0,559440.78,89.18,0.0,2,699.36
8,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
8,2021,2,2,54,5.03,110,5.15,3.34,1,350584.01,88.38,0.0,2,584.37
8,2021,2,2,81,4.6,150,4.05,4.0,0,567082.49,89.11,0.0,2,708.91
8,2021,2,2,84,6.15,70,2.49,2.07,1,345404.6,92.16,0.0,2,690.92
8,2021,2,2,54,5.12,110,5.62,4.29,1,337237.05,87.95,0.0,2,562.12
8,2021,2,2,54,6.02,110,5.08,3.21,1,333906.12,88.02,0.0,2,556.57
8,2021,2,2,54,3.65,110,5.95,4.95,1,355955.44,88.28,0.0,2,593.32
8,2021,2,2,54,3.9,110,4.84,2.72,1,378209.27,89.07,0.0,2,630.42
8,2021,2,2,54,5.58,110,4.57,2.17,1,354631.89,88.62,0.0,2,591.12
8,2021,2,2,84,4.92,70,2.91,2.91,1,355354.03,92.31,0.0,2,710.82
8,2021,2,2,84,5.08,70,3.56,4.22,1,339983.97,91.73,0.0,2,680.07
8,2021,2,2,81,4.3,150,3.33,2.55,0,597317.05,89.81,0.0,2,746.71
8,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
8,2021,2,2,54,5.22,110,4.85,2.74,1,354182.71,88.54,0.0,2,590.37
8,2021,2,2,81,4.7,150,3.64,3.18,0,577720.11,89.4,0.0,2,722.21
8,2021,2,2,54,5.65,110,4.82,2.69,1,347073.64,88.38,0.0,2,578.52
8,2021,2,2,54,3.95,110,4.5,2.05,1,385407.25,89.32,0.0,2,642.42
8,2021,2,2,84,3.82,70,2.4,1.89,1,382047.08,93.16,0.0,2,764.22
8,2021,2,2,84,4.7,70,2.71,2.52,1,362626.99,92.56,0.0,2,725.37
8,2021,2,2,81,5.95,150,3.27,2.44,0,559520.76,89.19,0.0,2,699.46
8,2021,2,2,54,5.78,110,5.56,4.16,1,327188.21,87.74,0.0,2,545.37
8,2021,2,2,81,5.03,150,3.72,3.34,0,567081.46,89.18,0.0,2,708.91
8,2021,2,2,84,4.6,70,3.45,4.0,1,349356.9,92.0,0.0,2,698.82
8,2021,2,2,54,6.15,110,4.51,2.07,1,345543.05,88.43,0.0,2,575.97
8,2021,2,2,84,5.12,70,3.6,4.29,1,338534.34,91.68,0.0,2,677.17
8,2021,2,2,81,6.02,150,3.66,3.21,0,545323.38,88.85,0.0,2,681.71
8,2021,2,2,84,3.65,70,3.93,4.95,1,354032.56,92.0,0.0,2,708.17
8,2021,2,2,54,3.9,110,4.84,2.72,1,378209.27,89.07,0.0,2,630.42
8,2021,2,2,54,5.58,110,4.57,2.17,1,354571.9,88.62,0.0,2,591.02
8,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
8,2021,2,2,54,5.08,110,5.59,4.22,1,339036.73,88.0,0.0,2,565.12
8,2021,2,2,84,4.3,70,2.73,2.55,1,368250.95,92.7,0.0,2,736.62
8,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
8,2021,2,2,84,5.22,70,2.82,2.74,1,352604.28,92.26,0.0,2,705.32
8,2021,2,2,54,4.7,110,5.07,3.18,1,358082.76,88.57,0.0,2,596.87
8,2021,2,2,81,5.65,150,3.4,2.69,0,562800.82,89.21,0.0,2,703.56
8,2021,2,2,81,3.95,150,3.08,2.05,0,613834.43,90.15,0.0,2,767.36
8,2021,2,2,54,3.82,110,4.42,1.89,1,389516.41,89.44,0.0,2,649.27
8,2021,2,2,81,4.7,150,3.31,2.52,0,588237.94,89.66,0.0,2,735.36
8,2021,2,2,84,5.95,70,2.67,2.44,1,344680.33,92.09,0.0,2,689.47
8,2021,2,2,84,5.78,70,3.53,4.16,1,330060.67,91.47,0.0,2,660.22
8,2021,2,2,54,5.03,110,5.15,3.34,1,350584.01,88.38,0.0,2,584.37
8,2021,2,2,84,4.6,70,3.45,4.0,1,349406.88,92.01,0.0,2,698.92
8,2021,2,2,81,6.15,150,3.09,2.07,0,560680.05,89.26,0.0,2,700.91
8,2021,2,2,81,5.12,150,4.2,4.29,0,549684.63,88.78,0.0,2,687.16
8,2021,2,2,84,6.02,70,3.06,3.21,1,335908.16,91.75,0.0,2,671.92
8,2021,2,2,81,3.65,150,4.53,4.95,0,574243.35,89.09,0.0,2,717.86
8,2021,2,2,81,3.9,150,3.41,2.72,0,603916.68,89.87,0.0,2,754.96
8,2021,2,2,54,5.58,110,4.57,2.17,1,354571.91,88.62,0.0,2,591.02
8,2021,2,2,84,4.92,70,2.91,2.91,1,355304.04,92.31,0.0,2,710.72
8,2021,2,2,84,5.08,70,3.56,4.22,1,339983.97,91.73,0.0,2,680.07
8,2021,2,2,84,4.3,70,2.73,2.55,1,368300.94,92.71,0.0,2,736.72
8,2021,2,2,81,5.15,150,3.2,2.3,0,581038.32,89.57,0.0,2,726.36
8,2021,2,2,84,5.22,70,2.82,2.74,1,352604.28,92.26,0.0,2,705.32
8,2021,2,2,84,4.7,70,3.04,3.18,1,356054.33,92.3,0.0,2,712.22
8,2021,2,2,81,5.65,150,3.4,2.69,0,562800.82,89.21,0.0,2,703.56
8,2021,2,2,81,3.95,150,3.08,2.05,0,613834.43,90.15,0.0,2,767.36
8,2021,2,2,54,3.82,110,4.42,1.89,1,389456.42,89.43,0.0,2,649.17
8,2021,2,2,54,4.7,110,4.74,2.52,1,366150.73,88.83,0.0,2,610.32
8,2021,2,2,81,5.95,150,3.27,2.44,0,559360.78,89.18,0.0,2,699.26
8,2021,2,2,81,5.78,150,4.13,4.16,0,536285.7,88.57,0.0,2,670.41
8,2021,2,2,54,5.03,110,5.15,3.34,1,350584.01,88.38,0.0,2,584.37
9,2021,2,2,81,4.6,150,4.05,4.0,0,567082.49,89.11,0.0,2,708.91
9,2021,2,2,81,6.15,150,3.09,2.07,0,560680.05,89.26,0.0,2,700.91
9,2021,2,2,54,5.12,110,5.62,4.29,1,337357.03,87.96,0.0,2,562.32
9,2021,2,2,81,6.02,150,3.66,3.21,0,545483.36,88.85,0.0,2,681.91
9,2021,2,2,81,3.65,150,4.53,4.95,0,574563.31,89.11,0.0,2,718.26
9,2021,2,2,54,3.9,110,4.84,2.72,1,378149.28,89.07,0.0,2,630.32
9,2021,2,2,81,5.58,150,3.14,2.17,0,572718.98,89.45,0.0,2,715.96
9,2021,2,2,84,4.92,70,2.91,2.91,1,355354.03,92.31,0.0,2,710.82
9,2021,2,2,81,5.08,150,4.16,4.22,0,552004.31,88.83,0.0,2,690.06
9,2021,2,2,81,4.3,150,3.33,2.55,0,597237.06,89.8,0.0,2,746.61
9,2021,2,2,54,5.15,110,4.63,2.3,1,360811.18,88.74,0.0,2,601.42
9,2021,2,2,54,5.22,110,4.85,2.74,1,354182.71,88.54,0.0,2,590.37
9,2021,2,2,81,4.7,150,3.64,3.18,0,577400.14,89.39,0.0,2,721.81
9,2021,2,2,81,5.65,150,3.4,2.69,0,562800.82,89.21,0.0,2,703.56
9,2021,2,2,54,3.95,110,4.5,2.05,1,385167.29,89.31,0.0,2,642.02
9,2021,2,2,54,3.82,110,4.42,1.89,1,389276.44,89.43,0.0,2,648.87
9,2021,2,2,81,4.7,150,3.31,2.52,0,588237.94,89.66,0.0,2,735.36
9,2021,2,2,54,5.95,110,4.7,2.44,1,344673.66,88.37,0.0,2,574.52
9,2021,2,2,54,5.78,110,5.56,4.16,1,327248.2,87.75,0.0,2,545.47
9,2021,2,2,84,5.03,70,3.12,3.34,1,349605.8,92.1,0.0,2,699.32
9,2021,2,2,81,4.6,150,4.05,4.0,0,567082.49,89.11,0.0,2,708.91
9,2021,2,2,81,6.15,150,3.09,2.07,0,560600.06,89.26,0.0,2,700.81
9,2021,2,2,81,5.12,150,4.2,4.29,0,549764.63,88.78,0.0,2,687.26
9,2021,2,2,84,6.02,70,3.06,3.21,1,335858.17,91.75,0.0,2,671.82
9,2021,2,2,84,3.65,70,3.93,4.95,1,354082.55,92.01,0.0,2,708.27
9,2021,2,2,81,3.9,150,3.41,2.72,0,604236.61,89.9,0.0,2,755.36
9,2021,2,2,81,5.58,150,3.14,2.17,0,572718.99,89.44,0.0,2,715.96
9,2021,2,2,81,4.92,150,3.51,2.91,0,576599.78,89.41,0.0,2,720.81
9,2021,2,2,81,5.08,150,4.16,4.22,0,552004.31,88.83,0.0,2,690.06
9,2021,2,2,84,4.3,70,2.73,2.55,1,368300.94,92.71,0.0,2,736.72
9,2021,2,2,84,5.15,70,2.6,2.3,1,358077.51,92.47,0.0,2,716.27
9,2021,2,2,54,5.22,110,4.85,2.74,1,354182.71,88.54,0.0,2,590.37
9,2021,2,2,84,4.7,70,3.04,3.18,1,356054.33,92.3,0.0,2,712.22
9,2021,2,2,81,5.65,150,3.4,2.69,0,562800.82,89.21,0.0,2,703.56
9,2021,2,2,54,3.95,110,4.5,2.05,1,385407.25,89.32,0.0,2,642.42
9,2021,2,2,81,3.82,150,3.0,1.89,0,619313.57,90.26,0.0,2,774.21
9,2021,2,2,54,4.7,110,4.74,2.52,1,366210.71,88.83,0.0,2,610.42
9,2021,2,2,54,5.95,110,4.7,2.44,1,344673.66,88.37,0.0,2,574.52
9,2021,2,2,54,5.78,110,5.56,4.16,1,327188.21,87.75,0.0,2,545.37
9,2021,2,2,54,5.03,110,5.15,3.34,1,350524.02,88.37,0.0,2,584.27
9,2021,2,2,84,4.6,70,3.45,4.0,1,349406.88,92.01,0.0,2,698.92
9,2021,2,2,54,6.15,110,4.51,2.07,1,345483.06,88.43,0.0,2,575.87
9,2021,2,2,81,5.12,150,4.2,4.29,0,549764.63,88.78,0.0,2,687.26
9,2021,2,2,84,6.02,70,3.06,3.21,1,335858.18,91.75,0.0,2,671.82
9,2021,2,2,54,3.65,110,5.95,4.95,1,355955.44,88.28,0.0,2,593.32
9,2021,2,2,84,3.9,70,2.81,2.72,1,372625.37,92.8,0.0,2,745.37
9,2021,2,2,81,5.58,150,3.14,2.17,0,572798.97,89.45,0.0,2,716.06
9,2021,2,2,81,4.92,150,3.51,2.91,0,576519.79,89.41,0.0,2,720.71
9,2021,2,2,81,5.08,150,4.16,4.22,0,551684.35,88.82,0.0,2,689.66
