Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%)
Factory 6,2023-02-16,City A,Type C,74.33454864557282,3.819240491763069,Regular,4,93.87621889967843,14.5747302048927,328.27241328501486,C,62.659044951782164,No,12.764573969316558,2993.56284032782,Day,2.7250917071154315,14,Beginner,3.502866995066858,Custom Size,Supplier C,0,Low,84.82472538954539,817.5837743465088,5867.741087041598,28.156369309147934,0,0,Assembly Errors,1727,3.0433974439362257
Factory 6,2023-02-17,City A,Type B,93.58131261646362,5.025016689386273,Regular,5,92.08687675090458,13.797445728015546,326.80081143840675,B,134.55885618929108,Yes,36.439547805792486,1226.7503958147556,Night,4.819069435208625,19,Beginner,9.708029884185414,Foam Grade A,Supplier A,1,High,69.54112496416144,820.7221629507125,19129.152655362253,26.57202389651061,1,0,Material Impurity,1464,4.108873467433968
Factory 6,2023-02-18,City E,Type C,77.3717557825399,6.283543474022141,Regular,12,81.76561946029459,13.037723013522957,358.02732277272975,A,107.752345229481,No,39.11664259997311,1568.1192461976457,Day,8.30218735951647,16,Beginner,4.627660223911701,Foam Grade B,Supplier C,1,High,65.25614306310739,554.5640140523703,7118.230022311287,25.326030215700513,0,0,Assembly Errors,1336,4.360451663633755
Factory 6,2023-02-19,City B,Type A,85.3989673936942,3.8216119582774777,Regular,7,93.88648712746284,9.667653716540421,307.6788827998767,D,185.3872835036861,No,45.631173407627465,3215.033881137949,Day,1.4280988899027007,16,Beginner,4.285414378823681,Foam Grade B,Supplier A,0,High,105.71565772192054,961.403478702032,11613.504765078775,21.18882632966273,1,0,Material Impurity,668,3.37452963280111
Factory 6,2023-02-20,City E,Type A,80.90747233077909,0.6634690191535055,Regular,14,84.92791483334841,9.581277239804553,275.50718686251537,C,165.0074785719148,No,41.23044797245443,4492.005617189033,Day,5.590349380241674,10,Advanced,2.078213372619382,Foam Grade A,Supplier A,1,Medium,50.93538559967368,908.6716867990123,7025.798400634873,40.67068463014027,1,0,Internal Defects,838,4.2604667531183855
Factory 6,2023-02-21,City B,Type B,87.1730665480369,6.077223347630757,Irregular,11,90.70962513321969,7.702233440468857,433.8166061907476,A,173.46505624436605,Yes,45.990336252871124,3323.360001935407,Day,4.941159273016365,12,Intermediate,0.6250169837678898,Foam Grade B,Supplier A,1,Low,65.91237044903158,289.87335202899874,10841.37616248001,49.34618083213973,1,0,Assembly Errors,1786,2.296844563787157
Factory 6,2023-02-22,City E,Type A,80.3135931413377,6.193784461326896,Regular,6,90.62968693257399,8.22993951518106,320.7384165192609,D,158.48656167746122,No,39.43471678164752,2571.731978416571,Night,4.225760158891941,13,Beginner,2.875610890007261,Foam Grade B,Supplier A,0,High,82.30303691263285,557.076550666286,18613.667297446544,29.39733626801167,1,0,Assembly Errors,1091,2.011163846105749
Factory 6,2023-02-23,City D,Type A,81.17093275873559,1.3452029121045896,Regular,6,85.0129668542083,14.466678069631788,330.9650562643351,C,130.57304364786233,Yes,10.462383608737138,2908.382317486184,Night,7.135237661895621,19,Intermediate,8.650714913797831,Foam Grade A,Supplier A,1,High,70.44793887546261,148.13061404671004,5762.846355930157,36.74378053846725,1,0,Material Impurity,955,1.8138462791384256
Factory 6,2023-02-24,City E,Type C,82.81090292708362,4.068123002486024,Regular,8,86.21974821088592,8.504940752098944,206.33811337661774,D,187.5873981228703,No,45.18758852141944,4974.899824149084,Night,5.635616659584077,19,Advanced,6.8417034778923185,Foam Grade B,Supplier A,1,Low,67.60108365455515,338.8943721441443,6485.593079243914,19.019768855941976,1,0,Surface Defects,660,1.5251134994478424
Factory 6,2023-02-25,City E,Type B,93.31489138827631,6.339454657428453,Regular,7,95.77450743311856,7.500548554408304,390.22678502673614,B,53.09531373751992,No,21.307497236072127,4054.863190125419,Night,3.062252848901315,18,Intermediate,9.48652576426956,Foam Grade A,Supplier B,1,Low,62.53981846525642,715.1085695812743,16834.189085389255,38.67310279224465,1,0,None,916,2.8329057631426986
Factory 6,2023-02-26,City D,Type B,80.17861131316789,1.2880691152934203,Regular,8,90.09802409240164,12.632079607239401,170.4190781708681,B,79.08964711859613,Yes,28.43473086128555,3415.471111662026,Night,6.4912289412785755,16,Beginner,7.028650855494299,Foam Grade B,Supplier A,1,Medium,83.19649179068924,619.4556256080049,8395.79327220917,40.342683570440144,1,0,Assembly Errors,1916,2.7399578867236665
Factory 6,2023-02-27,City C,Type C,80.2850482404126,5.18841711904742,Regular,4,80.99141425398683,7.32465337055502,309.739450608492,C,51.45115419542449,Yes,30.774739104204833,3584.5098152267196,Day,8.740799833735739,16,Beginner,2.213304535279769,Foam Grade B,Supplier A,0,High,50.12742001680526,513.4839187634141,5160.0529888948195,21.226441879226993,1,0,Assembly Errors,1543,3.4631528524419797
Factory 6,2023-02-28,City A,Type A,75.98231736894502,0.40454210636947074,Irregular,3,83.88349647062041,14.30507104694571,126.89224488931447,A,177.84129792375379,No,22.68078423272386,3165.0347213003597,Day,6.626450050904634,13,Beginner,0.8045104228544331,Custom Size,Supplier C,0,Low,59.67727726853285,339.0896283752056,17869.89619035411,35.095667355966086,1,0,None,1800,2.751013698193944
Factory 6,2023-03-01,City A,Type B,82.80080353499528,4.848141568474126,Regular,6,86.3423945647014,8.394207726626185,306.0280798212887,B,81.69235099319292,No,32.83540815655584,2165.674663521553,Day,4.009162970391163,14,Advanced,7.973841403062013,Custom Size,Supplier B,0,Medium,98.81251256714648,568.5266078991249,6982.491595622896,39.5814172197193,0,0,None,1778,2.4344984055839496
Factory 6,2023-03-02,City A,Type C,83.49221717776469,7.766904343498,Irregular,8,85.43969807543436,9.69503176934997,432.19204413765857,B,169.19726730549922,Yes,25.379798974725386,2518.5365029916957,Night,2.780474545367009,5,Beginner,3.7099374341583893,Custom Size,Supplier C,1,Medium,108.82293186095305,107.98596098868099,5107.20557403849,15.852284330040046,0,0,Assembly Errors,1300,3.969757072245376
Factory 6,2023-03-03,City C,Type C,77.95324666241707,0.1542208867357031,Irregular,9,90.07471825091706,10.34187377609642,482.8249322600169,C,101.64199879296271,Yes,23.5935187014319,1046.9875808925199,Night,7.828987504499247,19,Intermediate,5.290156905699694,Foam Grade A,Supplier C,1,Medium,117.67736877690504,810.5068008940333,12309.946336238434,16.52635836764805,1,0,Internal Defects,1051,3.93332666919212
Factory 6,2023-03-04,City E,Type B,80.75484179421613,6.990035658094016,Irregular,6,87.52803729772602,11.243831421641158,475.17272035077144,A,150.80940713168468,No,29.69330879629151,4638.931631714129,Day,6.807190081300619,11,Intermediate,3.1400223192616696,Foam Grade A,Supplier C,1,High,70.10556570714405,946.4451259586626,16808.78855611733,39.42153984599791,0,0,Surface Defects,1628,2.2162681211547186
Factory 6,2023-03-05,City D,Type B,81.69708778006698,6.102700542262083,Regular,5,83.52944891915133,12.549290224481766,346.88780636558175,A,175.64435299462494,Yes,22.910141989996728,1707.9129727344862,Night,6.642780032889546,6,Beginner,2.273684336933195,Foam Grade A,Supplier C,1,High,72.35219464383155,350.1633498557261,5337.216498029733,46.32945975106087,1,0,Assembly Errors,972,3.9067997696159837
Factory 6,2023-03-06,City A,Type A,83.98280070623477,7.729472297737025,Irregular,7,84.64744665510561,6.772967561112489,291.58533899220055,B,62.20842734998907,Yes,41.39062069656179,3248.4736174507243,Day,7.048907782509272,8,Advanced,1.792271556050471,Foam Grade B,Supplier B,1,High,96.68161806633944,811.9350283382855,11671.491764889983,18.14914779254054,0,0,Internal Defects,703,3.1652136876885972
Factory 6,2023-03-07,City B,Type B,76.38794573704992,6.2235642990320095,Regular,13,89.81206105585653,9.959661813016854,155.5569053327563,B,121.77310119174649,No,25.46129860725685,3739.6261558436013,Day,5.644983096870311,14,Beginner,6.517746365451166,Custom Size,Supplier A,0,Medium,105.02355314924861,322.83690721569064,16429.25890261222,35.95623818007977,1,0,Material Impurity,1922,2.6053503512728264
Factory 6,2023-03-08,City A,Type C,91.09668213249029,3.2466680290544243,Irregular,4,92.51438526127403,5.7559046078933696,217.5367584545255,B,167.58711396000191,No,29.06276877876038,1834.7216910985073,Day,7.838983687257903,5,Advanced,4.916226537876503,Foam Grade A,Supplier A,0,Low,98.99482405741821,995.9131824684071,16399.319304461154,16.951460074923187,0,0,Surface Defects,1299,2.3399451419705084
Factory 6,2023-03-09,City C,Type B,93.01640338026087,1.8462977830147889,Irregular,12,98.99918213300663,11.91205330134055,454.58833879610296,B,95.48088587906364,No,42.53294983952401,1605.9557039624365,Day,4.0773912940849435,19,Advanced,6.805879769877336,Custom Size,Supplier A,1,Low,112.94588943089214,791.2169266294449,5243.07213901567,20.455829831302204,0,0,Internal Defects,1506,1.7043531947254533
Factory 6,2023-03-10,City B,Type C,89.76303774730081,5.323386039283681,Regular,3,96.21189172750603,5.2909384302369755,408.4657472727969,C,183.81950596292444,Yes,32.358518044292225,2394.353940842522,Night,4.996713614163793,5,Advanced,3.11609804026884,Foam Grade A,Supplier C,0,Low,112.0314311870188,473.8572708477754,17012.937028366272,39.17967256528159,1,0,Assembly Errors,1773,3.186635062753396
Factory 6,2023-03-11,City D,Type B,74.64431156606938,2.048099561674154,Regular,3,96.95884852114222,10.495498499997739,377.89647513825525,A,123.5132631705247,No,27.727501635756244,2657.6662126539477,Day,8.073485158190948,6,Intermediate,2.5371012618070496,Custom Size,Supplier A,1,Low,68.42705868462033,271.22759319377514,10684.35006270825,14.699998437291386,0,0,Material Impurity,932,1.715667496997611
Factory 6,2023-03-12,City B,Type B,73.24991463059517,4.632877038930833,Irregular,3,80.10483327625816,8.876774208090186,131.18243601729782,A,101.66820326617687,Yes,11.989165321759398,4765.002361454632,Day,4.382957264870737,9,Advanced,5.14107541101748,Foam Grade B,Supplier B,0,Low,102.9528892089843,367.9079542518919,14721.224970303922,17.961306181668334,1,0,Assembly Errors,698,1.7274146175610188
Factory 6,2023-03-13,City B,Type B,72.03087238327049,5.071995986843163,Regular,7,86.301220810741,13.022188086109862,161.75391609103377,C,198.54150675318556,Yes,28.437657793705107,4716.931982240766,Day,7.110436720168008,12,Intermediate,4.916827552792643,Custom Size,Supplier A,1,Medium,84.7321039743055,163.9196892505406,12949.707779145258,10.965186662405749,1,0,Surface Defects,1848,3.6043048123569834
Factory 6,2023-03-14,City A,Type A,93.31901139615975,5.507899578345868,Irregular,10,86.02238791737324,14.659396951310415,453.0310436435959,A,153.93525360758872,Yes,32.40277808346194,1771.2356915447767,Day,9.108264513864844,18,Intermediate,5.563244062277035,Custom Size,Supplier A,0,High,102.56814202949187,880.9511903186296,5805.86427138408,47.418941746281945,0,0,None,1005,4.085046500521743
Factory 6,2023-03-15,City C,Type C,80.85175828010367,7.4609672541613445,Regular,7,89.78320059555226,8.294490692722432,101.96656868287933,B,174.74535901222575,No,13.34828726725457,4712.087422552928,Night,8.839004202363489,15,Beginner,7.378861824162857,Custom Size,Supplier A,0,Medium,118.42442992196234,461.16942907174933,11317.653933930953,16.434883710228334,0,0,None,1213,3.3083265596790827
Factory 6,2023-03-16,City C,Type B,73.7337980036942,1.0842760722747435,Regular,4,86.82690157202835,9.894126641919797,284.6437420062467,D,157.06440354359853,No,23.530945228021764,2464.33195231808,Day,3.385551775470987,17,Advanced,1.6612873791121108,Custom Size,Supplier A,0,High,68.27368897569076,185.30687260313687,9653.14244368675,30.137391323520667,0,0,None,713,2.301605973761344
Factory 6,2023-03-17,City A,Type A,78.66186349841074,4.481057133664278,Irregular,9,88.73635452889754,10.535724312795917,266.16738196485153,C,101.8347382517018,No,41.6253351535361,2915.9835153783574,Day,7.255188597874861,17,Intermediate,4.2308466156413616,Foam Grade A,Supplier A,0,Medium,85.5713028919221,214.14838166172723,13132.872981182572,45.93704012111957,0,0,Assembly Errors,1756,4.085855639563052
Factory 6,2023-03-18,City C,Type B,90.76369595039635,0.5544848090735286,Irregular,7,84.51073183963857,5.357977849706728,346.88434331677223,C,72.90516322868976,No,13.269803638154546,4900.190210322822,Night,8.324075158147574,16,Beginner,8.233832132365507,Foam Grade B,Supplier C,1,High,86.01799594641018,798.0913105545288,15984.278658222114,20.449232820888476,1,0,Internal Defects,751,4.089069526999539
Factory 6,2023-03-19,City E,Type A,87.70289611600236,0.07263673537340765,Regular,1,91.57648546572338,6.824159548779045,111.28547452510489,B,166.85066632612103,Yes,42.09027712332576,4275.315964413217,Night,4.234305483380732,7,Intermediate,7.022560271046094,Foam Grade B,Supplier C,0,Medium,108.24480115191636,499.19207216949167,8495.601985193905,16.145973139120926,0,0,Surface Defects,1363,2.321945475934469
Factory 6,2023-03-20,City D,Type B,79.0942468556787,4.99624585419447,Irregular,3,80.19458699882077,7.656931614063046,463.3353285170103,A,187.35257503357818,No,15.600482246140096,3713.4864056450515,Night,6.379513349055694,18,Intermediate,4.658476559532664,Custom Size,Supplier B,0,Low,76.83625042345496,686.9736324587227,7682.92491833826,44.08035574288974,1,0,Material Impurity,1788,2.755911159403616
Factory 6,2023-03-21,City B,Type C,71.7293835092521,4.8006624462840435,Regular,12,92.1019837873207,5.075402719116877,377.80764986018653,C,166.0745626776246,No,42.64352916582413,1809.1650646960038,Night,7.6017449071129715,12,Beginner,9.94365247947713,Foam Grade A,Supplier C,0,High,63.938774674195066,978.7530022652135,18038.93984068647,15.324941766544002,0,0,None,1177,2.4084886826403586
Factory 6,2023-03-22,City D,Type B,88.52571559279491,5.833287031836342,Regular,11,94.48142813648607,12.579442021060652,200.70929362217265,B,82.17830705838531,No,13.944720786230116,4928.445621179919,Night,3.4689185828056512,12,Beginner,9.46952197900735,Custom Size,Supplier B,1,Low,55.15661990549423,824.3686854053354,14622.456225577333,11.623184556208113,1,0,None,955,1.5428434937919864
Factory 6,2023-03-23,City E,Type C,76.17194778584157,3.287619305000998,Regular,1,86.67021263716003,5.0362975005971204,258.48685388805956,B,138.74797405000027,Yes,21.003631841051188,4686.582568741011,Day,7.160615642819662,7,Advanced,8.617399025326662,Custom Size,Supplier A,1,Medium,90.94003215436652,798.4472490809713,12177.059313082511,27.10352294589288,0,0,Assembly Errors,1595,2.0710276232280993
Factory 6,2023-03-24,City A,Type C,89.12395987247204,1.749459430551651,Regular,2,89.35020979237875,9.125731993150705,410.40264853682345,A,129.55244503629893,Yes,13.833529162610114,2463.432345010192,Night,5.550357268047083,8,Advanced,6.166380812205617,Foam Grade A,Supplier A,1,High,110.89356318230307,943.4244275679469,17737.014456109107,25.942713809117972,1,0,Internal Defects,1901,1.678690846021305
Factory 6,2023-03-25,City C,Type C,73.42756118384898,4.44643207348836,Regular,2,80.10351252677098,9.304763161943558,398.2761172459349,C,166.9230590410234,Yes,37.90269645558226,4133.88946709557,Night,4.382480767940027,12,Advanced,3.654230441052607,Foam Grade A,Supplier B,0,Medium,81.98849954446338,900.5391159888513,7210.64942801303,40.16928366233099,0,0,Material Impurity,1418,4.272888290516559
Factory 6,2023-03-26,City E,Type B,83.70198957339655,7.263119233776915,Regular,7,83.7853285963685,9.786549873096408,162.65152749976318,C,93.18050181861733,Yes,32.32202301599273,4135.63907034437,Day,3.420282488171871,13,Beginner,0.9560993919274086,Custom Size,Supplier C,1,Medium,55.57164535681883,924.9367108376492,7142.593256661812,31.2895355926965,0,0,Material Impurity,853,2.3978365080746684
Factory 6,2023-03-27,City D,Type A,83.62583727906998,3.675509123592682,Regular,6,96.40560978253905,5.949544312766015,492.2509565702884,D,157.70931939934408,No,19.807731036379547,1344.9846254456102,Day,6.787871389192227,7,Intermediate,8.325082785999603,Foam Grade B,Supplier A,1,Medium,118.22703799657553,234.3877291951008,17543.705052537283,24.392080206539013,1,0,Surface Defects,1872,2.020231585010441
Factory 6,2023-03-28,City C,Type A,94.68216938958244,2.6392563548049246,Regular,1,84.341582795891,8.37120170969855,122.05647267001783,D,182.69169573836274,Yes,39.318046124205146,3053.158104965312,Day,8.344326256266339,8,Beginner,0.7502835754156856,Custom Size,Supplier B,0,High,98.03952064238,369.4685435807303,6915.357759671648,46.705953049433745,0,0,Internal Defects,1871,3.8952002725802926
Factory 6,2023-03-29,City C,Type B,87.18245505364757,4.846809098636609,Irregular,10,91.8032880055475,10.625473854127689,470.5072994285472,B,154.35693768935758,Yes,41.81624515937949,1518.7658527539556,Day,6.710073940053893,8,Intermediate,0.9684617251055128,Foam Grade B,Supplier C,0,Low,92.08890266369127,757.742970897471,7268.111827728919,21.31650096415315,0,0,Internal Defects,1901,1.80024268471041
Factory 6,2023-03-30,City C,Type C,79.41861980238914,6.733830406627293,Regular,12,87.83227757922326,8.192228437427687,459.8102110154436,D,161.05525516954688,No,39.98536837607311,1154.0623692267343,Day,7.054562607317624,6,Intermediate,0.4473263616186174,Foam Grade B,Supplier C,0,Low,66.14496592685103,549.9948203091267,5207.866831543237,34.98389924077419,0,0,Assembly Errors,1091,1.8970170368788715
Factory 6,2023-03-31,City D,Type B,91.38870433340645,6.138661738289996,Regular,14,80.87426016269467,11.939289757355889,323.264395662899,A,66.54391025536856,No,41.07941845621666,2671.7489910021277,Night,8.00620548379491,9,Intermediate,6.644883096645598,Foam Grade A,Supplier A,0,High,119.38507062375835,582.0170205120172,19828.620992457603,39.88796425058975,1,0,Internal Defects,1969,1.9838569244094455
Factory 6,2023-04-01,City B,Type A,85.33113086164047,7.137843641754881,Irregular,5,96.64289937491338,14.344937759583011,135.79494050382732,A,75.76782806871091,Yes,13.240037975285501,4834.297423673297,Day,9.750853535584,5,Advanced,0.11199028888210005,Custom Size,Supplier A,1,Medium,53.59100613159421,620.1308537289304,10614.678742756045,33.2590733416841,0,0,None,1206,3.5139983268917536
Factory 6,2023-04-02,City C,Type B,73.19671442908785,7.165222766848486,Regular,3,81.58571349770514,6.392090771739816,452.97927118431744,A,53.68724520839113,Yes,45.76239019712462,4381.115556715029,Night,8.503778556204669,10,Beginner,0.8122893820059152,Foam Grade A,Supplier A,1,Medium,102.52871216930208,544.7325407339131,13278.987191080196,40.12048784123897,1,0,Assembly Errors,1935,2.0238166514101534
Factory 6,2023-04-03,City A,Type A,72.06861906760162,5.506502660364949,Irregular,14,84.36065848861365,11.46985199378038,213.1740767777414,B,165.81534123924231,No,18.09602157064812,3935.103633018466,Night,9.924316585110143,19,Intermediate,0.20190559104281025,Custom Size,Supplier A,1,High,55.26845443714533,138.47966696981575,19231.081622413556,18.5157361926918,0,0,Internal Defects,712,1.6499760446859417
Factory 6,2023-04-04,City A,Type B,80.88554144290339,0.38851401457052503,Regular,1,94.47868630273733,5.906975368228177,241.38286407643017,C,107.72866968412858,No,34.4493531865629,2951.743619662945,Night,7.496653961572658,10,Beginner,8.8691550594359,Foam Grade B,Supplier C,1,Low,95.33699691034417,959.1259004384641,14336.69689359412,48.16889753630946,1,0,Material Impurity,1660,1.8377004972497821
Factory 6,2023-04-05,City E,Type A,86.36690211540281,5.868272977718069,Regular,5,97.16642797468904,12.993366129655623,145.74500999669286,B,137.71093990444928,No,40.613750227836675,1492.943571645045,Night,5.196047952403862,18,Beginner,4.353752261662679,Foam Grade B,Supplier B,0,High,65.02159912621401,913.0006574326039,9940.626129461845,49.42023259346203,0,0,Surface Defects,1468,4.023455522864276
Factory 6,2023-04-06,City A,Type B,86.00732118547769,1.27793176575046,Irregular,9,97.87750127094846,13.414335896350218,416.1323036691813,C,59.49386830935922,Yes,29.693642467311285,4824.922626922103,Night,8.00173188392145,7,Advanced,8.979664922780659,Custom Size,Supplier B,0,Low,107.60544487152458,421.7746440958816,7578.198667049031,29.689783084816618,0,0,Surface Defects,1491,3.2211623930897906
Factory 6,2023-04-07,City E,Type C,75.1252964384331,3.5551299065696984,Irregular,13,94.77367659800672,5.301405177633023,160.99608643151586,A,62.006202131199174,Yes,19.462861091431446,1918.6121880243222,Night,4.268816652541203,16,Intermediate,7.963287278252187,Custom Size,Supplier A,1,Low,90.15610804257477,945.9297033518551,16971.83783705387,44.10916091036514,0,0,Surface Defects,1883,3.2446650983918666
Factory 6,2023-04-08,City A,Type C,77.33784599869249,1.1501224691094691,Regular,11,83.73070867083352,6.141589604189827,243.75087506566513,C,135.28979541596954,No,17.822454349660035,2901.0375130109114,Day,9.5510883144658,18,Advanced,8.425163630064477,Foam Grade B,Supplier A,0,Medium,104.2314150652355,156.4004105009901,5552.344140040908,32.37033352243124,0,0,Internal Defects,1224,1.6082199422887518
Factory 6,2023-04-09,City C,Type A,86.05221352853044,5.615043352531902,Irregular,8,89.9754745710882,11.726742758925571,279.72095277672815,A,155.85347066406518,Yes,40.11011642719886,2950.194546523081,Night,4.317654536962152,18,Advanced,6.3379519802963245,Foam Grade B,Supplier A,0,High,65.96868176871357,961.5750754385512,6580.938680355914,29.953701569841193,0,0,Surface Defects,1640,2.3801906845881176
Factory 6,2023-04-10,City A,Type B,79.75123716005804,6.308950406443297,Regular,14,88.4687453338455,9.816985484531912,475.6498895097492,B,72.32478672971565,Yes,37.74924970170177,4023.166009609228,Day,3.5880756624538503,19,Beginner,7.502113731105685,Foam Grade B,Supplier C,0,High,54.07099034453927,597.6997899911162,9282.217083475796,17.718184025927535,1,0,Surface Defects,1190,3.3003820411739277
Factory 6,2023-04-11,City C,Type C,88.89563977691998,2.3152291281220467,Regular,14,80.92348532573678,11.453628528671569,374.4343282093156,D,124.89334233673249,Yes,35.15910585881615,4782.659053719453,Day,4.71259928824241,9,Beginner,3.423209554814286,Foam Grade A,Supplier A,0,Low,97.19980878198079,583.2312394676293,19752.813894456187,38.09522079596583,0,0,None,1752,3.164972022417784
Factory 6,2023-04-12,City D,Type C,90.29925966095777,5.396827609279999,Regular,6,98.43626194931578,10.486667803021536,463.00559134521166,A,190.85453672339577,Yes,42.642369157790604,4796.907533708459,Day,1.8190456768566567,5,Intermediate,1.3696960655912105,Custom Size,Supplier B,0,Medium,96.70341767839841,383.16907636019965,19318.599782569625,39.58925626468393,1,0,Material Impurity,836,3.7523092497362445
Factory 6,2023-04-13,City B,Type C,78.12727100154092,5.3736459965417485,Irregular,8,83.32786889406847,11.090416799448086,250.06911077130317,A,185.3303484750224,No,44.87896255191885,1543.5261889074218,Night,3.024388778255994,19,Beginner,8.28651794257545,Foam Grade A,Supplier A,1,Low,59.71646787947642,613.3738430873009,13297.505813766184,21.75585942669143,0,0,Surface Defects,1375,3.916590461740413
Factory 6,2023-04-14,City C,Type B,83.54307970367054,1.2746209435162124,Irregular,7,87.43164533825711,9.895316389710306,404.91327166607715,A,189.96522309374183,Yes,37.848418093162095,2803.931737846461,Day,6.192197197703917,5,Beginner,1.5398209188062861,Foam Grade A,Supplier B,1,Medium,110.96144689324991,480.39257682005166,17632.67615826059,35.12234236114426,1,0,Internal Defects,1268,2.376493712196627
Factory 6,2023-04-15,City B,Type B,84.59907253540554,7.869869044990751,Irregular,3,96.00656085253868,13.184203799729463,463.21532466811277,A,170.93920800353962,No,17.825185948135708,2843.581427312605,Night,2.4628977069628215,15,Beginner,6.72671564275822,Custom Size,Supplier C,0,Low,105.64229690065164,355.231246544696,14686.281382611709,14.059514506199985,0,0,Assembly Errors,525,2.0454445121084754
Factory 6,2023-04-16,City D,Type B,84.48179244761428,4.648109435166268,Irregular,8,92.39459846161202,12.402378332121685,229.37927847425198,C,137.80570516544498,No,13.164373570809795,2540.4785399459643,Day,4.047348240886885,19,Advanced,9.960650799446215,Foam Grade A,Supplier B,0,High,73.29681229270443,451.708784222146,9452.016171733932,47.378742386193785,0,0,Material Impurity,1404,4.123516207572294
Factory 6,2023-04-17,City B,Type C,87.42417767699696,6.92929992783585,Irregular,5,83.58567618064187,11.48126516428098,306.0006559794293,A,154.25425750385844,No,11.538199326041747,2056.758043062574,Day,6.371910040536575,12,Advanced,8.079582084481707,Foam Grade B,Supplier C,0,Low,119.97706145926195,882.3670637494647,18996.61431322997,34.94166019971678,0,0,Assembly Errors,1249,1.5820920103530942
Factory 6,2023-04-18,City E,Type B,75.46076561622331,5.8278908395298386,Irregular,10,83.00510741997348,6.9577899653114645,231.62899257191833,B,123.8473274252313,No,26.282749611542712,3660.452825154265,Day,8.037047535738017,11,Advanced,2.86559217861702,Custom Size,Supplier A,0,Low,113.16659387223913,489.9007327514433,14960.11593901482,44.04108131379229,0,0,Internal Defects,949,1.9217855271246016
Factory 6,2023-04-19,City B,Type C,84.22594040331084,3.4246440998302354,Regular,8,94.95238371832536,12.312166522248189,358.44355378866385,D,104.0624364016246,No,30.63579803992559,4268.41640131508,Day,4.72738446095032,6,Advanced,5.737620964523165,Foam Grade A,Supplier A,1,Medium,105.29778052556435,193.8520745731169,6371.956701649292,49.419828752885586,0,0,Material Impurity,965,1.6905324482646433
Factory 6,2023-04-20,City B,Type B,80.48787364637238,2.1973920275602374,Regular,11,95.8293652913589,10.72794502388606,448.2510398414328,D,60.58492966585396,Yes,16.776099003257414,2144.295821739927,Day,5.312531176731034,12,Advanced,2.7633047763629417,Foam Grade B,Supplier A,1,Medium,64.25751818081022,877.0679145521143,11937.818856022184,29.138309711725228,1,0,Material Impurity,1351,2.441491518133547
Factory 6,2023-04-21,City B,Type A,91.09013924098024,7.114889241173044,Irregular,2,98.21385437455784,12.29992531700347,230.27401598221425,B,98.79445889664052,Yes,39.46039061364202,3938.4819318422606,Night,2.009167459135967,12,Advanced,3.6318122595192803,Custom Size,Supplier C,0,Medium,61.02065110221268,508.40954798192246,16679.17619625439,34.09813869420444,0,0,Internal Defects,1222,2.1897142668284215
Factory 6,2023-04-22,City B,Type B,94.04718345479469,5.816998752676961,Regular,1,97.61994854846498,11.10748596806432,205.57214235285738,B,136.331844364985,Yes,33.55560481429591,3791.316913965204,Night,5.427367692250097,15,Intermediate,7.006839368098108,Custom Size,Supplier B,0,Low,91.58331239782456,341.0958746423387,5421.965660583386,10.057152166678968,0,0,Internal Defects,1972,2.065187837991233
Factory 6,2023-04-23,City C,Type B,87.4915094326233,7.673198194873261,Irregular,7,88.84723474859331,14.914794014994103,472.6697592936715,A,159.49144026602323,No,19.68682561348992,1621.6113993163558,Day,8.401067637429271,18,Beginner,5.782711449032015,Custom Size,Supplier C,1,Medium,91.49101492532914,674.587086755258,15076.721382504993,17.013559441490468,1,0,Material Impurity,509,1.8607595170176119
Factory 6,2023-04-24,City D,Type B,75.8772748499116,3.866069217744826,Irregular,7,91.39345515399215,6.181466227795321,398.0894196506058,D,161.04036687231672,Yes,31.128242701113194,2954.0534508315895,Day,9.687009341625267,15,Intermediate,2.145302288725215,Custom Size,Supplier B,1,High,64.70839199931154,316.86565152025685,14791.802133637728,42.3127464228791,0,0,None,1728,4.3652993859778935
Factory 6,2023-04-25,City C,Type C,77.2620994819164,2.107941957605143,Irregular,13,98.04661230974033,13.805161707508265,185.74763876330906,D,75.37427678896123,No,18.124339428957942,2791.152683666759,Day,9.162678064149645,18,Intermediate,4.927149916416136,Custom Size,Supplier B,1,Medium,112.08667073411874,579.9787158305357,13114.486468104851,19.607733403714775,1,0,None,1534,1.9738301630343829
Factory 6,2023-04-26,City D,Type C,86.94050891617842,5.212486423188613,Regular,9,94.53265322623236,9.156083138806235,153.1284983732669,A,75.66115939777562,No,16.145898115506405,1896.0826704448084,Night,8.578622560403186,10,Beginner,2.022983349069362,Foam Grade A,Supplier A,0,Low,76.19139157228261,506.8974742928593,6138.43627586699,23.898968074482234,1,0,Internal Defects,1865,2.5731591586128597
