Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%)
6,2023-05-27,City B,Type A,71.42,3.52,Regular,2,81.61,7.06,207.91,D,184.84,Yes,44.4,2882.91,Night,6.0,13,Intermediate,8.54,Foam Grade B,Supplier C,0,High,102.16,502.91,16396.23,19.29,0,0,Material Impurity,1911,1.51
6,2023-05-28,City A,Type C,83.33,3.7,Irregular,12,98.93,11.54,381.39,B,111.82,Yes,17.36,3740.76,Day,6.0,7,Beginner,7.44,Custom Size,Supplier A,0,Low,94.62,626.44,19344.16,30.37,0,0,Internal Defects,746,3.0
6,2023-05-29,City B,Type A,82.8,0.72,Irregular,8,83.88,10.34,403.23,D,124.99,No,18.31,1147.99,Day,3.0,8,Intermediate,0.88,Foam Grade A,Supplier C,1,Medium,92.33,917.26,5238.35,12.72,0,0,Surface Defects,1348,3.06
6,2023-05-30,City D,Type B,84.71,2.24,Irregular,14,97.5,5.26,312.5,B,100.59,No,19.91,1539.4,Day,4.0,8,Intermediate,7.77,Custom Size,Supplier B,1,Medium,92.02,751.45,10922.99,25.51,1,0,Assembly Errors,972,4.06
6,2023-05-31,City A,Type B,85.42,5.67,Regular,11,80.86,10.63,247.64,C,138.74,No,46.39,1496.03,Night,7.0,14,Advanced,8.13,Foam Grade B,Supplier C,1,Low,61.82,961.36,10099.72,38.55,1,0,,1408,3.99
6,2023-06-01,City A,Type C,82.07,5.86,Regular,8,84.98,6.55,407.23,C,104.49,No,40.0,3031.05,Day,3.0,14,Intermediate,2.62,Foam Grade A,Supplier B,0,High,58.55,679.06,19495.11,45.47,0,0,Surface Defects,1607,2.46
6,2023-06-02,City B,Type A,74.5,3.91,Regular,13,88.87,5.65,330.48,C,90.65,Yes,25.05,4671.09,Night,4.0,7,Advanced,6.66,Custom Size,Supplier C,0,High,106.22,576.8,7647.87,20.48,1,0,Material Impurity,1496,2.18
6,2023-06-03,City A,Type A,86.51,7.15,Irregular,6,87.12,8.68,434.3,D,174.42,Yes,30.24,2698.85,Day,7.0,12,Advanced,3.25,Foam Grade B,Supplier B,1,High,88.91,853.32,17302.85,44.2,0,0,Surface Defects,1011,4.27
6,2023-06-04,City E,Type B,70.08,5.12,Irregular,4,98.55,8.64,428.86,B,105.98,Yes,35.26,1692.56,Day,7.0,13,Beginner,1.24,Foam Grade A,Supplier C,1,Medium,64.62,798.41,18364.48,32.51,1,0,Internal Defects,634,3.19
6,2023-06-05,City B,Type C,91.24,0.72,Irregular,12,85.06,13.95,477.98,D,169.4,No,31.87,2893.09,Day,1.0,17,Advanced,5.7,Custom Size,Supplier C,1,Low,55.14,763.25,14335.12,28.31,0,0,Surface Defects,1632,3.29
6,2023-06-06,City C,Type A,91.07,0.13,Irregular,11,89.9,10.52,134.53,C,88.26,No,26.92,3802.39,Night,6.0,14,Intermediate,5.72,Custom Size,Supplier C,0,Medium,90.2,215.92,17539.96,26.89,0,0,Internal Defects,1743,3.89
6,2023-06-07,City D,Type A,79.97,2.57,Irregular,6,82.35,12.29,401.94,B,61.39,Yes,28.56,2420.99,Day,8.0,10,Beginner,8.07,Foam Grade B,Supplier C,1,High,111.38,614.79,11789.36,26.02,1,0,Material Impurity,1366,3.2
6,2023-06-08,City D,Type A,86.71,5.17,Regular,11,84.57,7.71,293.7,D,86.55,Yes,43.18,3016.07,Night,6.0,19,Intermediate,1.76,Foam Grade A,Supplier B,0,High,99.72,733.87,6709.07,49.72,1,0,Surface Defects,1169,2.77
6,2023-06-09,City E,Type C,73.66,1.14,Regular,13,89.19,6.16,150.26,A,62.78,No,21.03,3473.63,Night,9.0,8,Beginner,4.01,Foam Grade A,Supplier B,1,High,65.66,371.56,17733.12,46.64,0,0,Assembly Errors,979,1.53
6,2023-06-10,City A,Type C,71.72,4.12,Regular,4,82.61,5.0,255.35,D,139.37,No,44.07,2643.11,Night,9.0,10,Intermediate,0.12,Custom Size,Supplier A,0,Medium,112.67,691.06,19934.5,46.64,0,0,,1883,2.34
6,2023-06-11,City B,Type C,78.67,5.29,Irregular,3,91.53,7.42,432.18,C,144.7,Yes,25.5,1783.92,Night,1.0,6,Intermediate,8.56,Custom Size,Supplier B,1,Low,69.73,165.54,9544.89,35.79,0,0,Internal Defects,553,2.29
6,2023-06-12,City A,Type C,72.04,5.32,Regular,14,90.81,6.84,273.43,A,188.57,No,19.5,2410.4,Night,8.0,16,Advanced,0.01,Custom Size,Supplier A,0,High,102.84,628.42,12497.9,47.25,0,0,Internal Defects,1105,2.22
6,2023-06-13,City A,Type A,86.4,0.9,Irregular,5,95.06,10.04,364.42,C,51.55,Yes,46.24,2748.12,Night,4.0,6,Intermediate,4.61,Foam Grade B,Supplier C,0,High,85.89,226.72,15076.39,35.13,1,0,Internal Defects,766,4.23
6,2023-06-14,City A,Type A,92.18,4.24,Irregular,11,95.16,6.46,236.35,B,130.63,No,43.62,2007.47,Night,7.0,5,Beginner,8.95,Foam Grade A,Supplier A,1,Medium,107.94,510.03,16133.67,32.21,1,0,Internal Defects,752,3.69
6,2023-06-15,City C,Type A,86.91,1.97,Irregular,4,87.76,8.67,118.53,C,58.27,Yes,28.68,2207.26,Night,2.0,15,Intermediate,4.28,Foam Grade B,Supplier C,0,High,77.63,624.59,12729.27,39.75,1,0,Surface Defects,1745,1.81
6,2023-06-16,City A,Type B,84.94,7.16,Irregular,14,83.96,8.74,410.94,B,108.36,No,36.96,1878.9,Day,6.0,12,Advanced,7.68,Custom Size,Supplier A,0,High,113.81,170.2,17131.73,26.38,0,0,Internal Defects,1036,3.43
6,2023-06-17,City E,Type A,73.32,5.91,Regular,8,96.74,12.17,324.9,B,75.15,Yes,12.09,1770.35,Night,7.0,17,Beginner,0.38,Foam Grade A,Supplier A,1,High,118.06,415.76,9545.9,30.41,0,0,Material Impurity,1810,2.48
6,2023-06-18,City C,Type A,81.75,5.93,Regular,9,80.42,10.34,296.64,D,55.22,Yes,35.03,3401.37,Night,2.0,9,Beginner,5.76,Foam Grade A,Supplier A,1,High,62.97,353.96,14433.39,30.63,0,0,Material Impurity,1865,3.54
6,2023-06-19,City C,Type A,93.94,6.02,Irregular,14,97.14,12.17,272.21,D,65.19,Yes,20.26,4578.62,Night,4.0,12,Intermediate,7.08,Foam Grade A,Supplier B,1,Medium,60.17,798.96,5956.4,27.57,1,0,Material Impurity,1814,3.6
6,2023-06-20,City C,Type C,74.02,5.54,Regular,12,93.49,10.55,203.9,D,79.84,No,29.43,1110.7,Day,5.0,9,Intermediate,9.17,Foam Grade A,Supplier C,1,Low,93.37,424.3,13509.71,27.29,0,0,Surface Defects,932,4.1
6,2023-06-21,City C,Type B,82.41,4.71,Irregular,11,97.62,13.97,153.32,B,164.71,No,43.28,4484.94,Day,7.0,15,Intermediate,6.29,Custom Size,Supplier C,1,Medium,74.18,611.86,17158.73,17.46,1,0,Assembly Errors,1646,3.45
6,2023-06-22,City E,Type A,85.31,6.72,Irregular,12,91.53,10.64,182.71,C,157.16,Yes,40.69,1442.47,Day,2.0,17,Intermediate,7.17,Foam Grade A,Supplier A,0,Medium,105.51,167.88,13708.64,23.76,0,0,Internal Defects,1958,3.04
6,2023-06-23,City A,Type A,94.28,2.87,Irregular,9,91.72,12.11,258.98,B,115.4,No,36.23,2976.73,Night,2.0,17,Beginner,6.97,Foam Grade A,Supplier C,0,High,101.58,339.56,19221.8,38.24,1,0,Internal Defects,1836,2.26
6,2023-06-24,City A,Type B,70.51,7.93,Regular,11,98.44,13.07,153.72,C,103.07,Yes,43.35,3373.83,Night,5.0,6,Advanced,8.11,Custom Size,Supplier C,1,Low,91.55,682.56,18182.34,16.42,1,0,Assembly Errors,1642,3.76
6,2023-06-25,City E,Type C,93.6,6.23,Regular,11,91.47,9.27,138.68,C,143.46,Yes,28.32,3810.55,Day,4.0,10,Beginner,6.15,Foam Grade B,Supplier B,0,High,50.03,664.99,5104.05,41.49,1,0,Surface Defects,1735,1.97
6,2023-06-26,City D,Type C,77.23,4.46,Irregular,11,83.93,7.99,143.0,D,92.76,No,30.64,3854.39,Day,9.0,10,Intermediate,7.7,Foam Grade B,Supplier B,0,Medium,68.9,145.59,16454.41,21.67,0,0,Assembly Errors,1925,2.34
6,2023-06-27,City B,Type A,92.53,0.99,Irregular,14,91.61,13.06,316.99,B,114.97,No,13.68,1419.46,Night,3.0,11,Intermediate,3.76,Foam Grade B,Supplier A,1,Medium,83.95,859.06,10412.56,38.14,1,0,Surface Defects,556,2.61
6,2023-06-28,City A,Type B,93.68,6.69,Regular,13,98.22,8.0,277.2,D,156.42,Yes,22.98,2640.33,Day,7.0,13,Intermediate,5.98,Foam Grade B,Supplier A,1,Low,54.46,782.03,18252.39,21.94,1,0,Surface Defects,1405,1.82
6,2023-06-29,City A,Type C,92.27,5.07,Regular,3,84.13,6.21,342.55,C,126.57,No,17.23,2160.07,Night,2.0,18,Intermediate,4.93,Foam Grade B,Supplier B,0,High,86.79,208.66,17777.56,49.66,0,0,Assembly Errors,1163,2.61
6,2023-06-30,City B,Type A,86.68,2.08,Regular,3,92.64,12.03,110.43,A,106.97,Yes,17.15,3085.3,Day,7.0,17,Intermediate,7.2,Custom Size,Supplier B,1,Low,85.64,233.05,12121.11,37.72,1,0,Surface Defects,718,4.1
6,2023-07-01,City A,Type A,72.75,0.14,Regular,3,81.4,9.62,451.35,A,96.66,No,34.43,3518.82,Night,7.0,5,Advanced,0.6,Foam Grade A,Supplier A,0,High,76.55,538.5,7603.03,41.53,0,0,,1479,3.99
6,2023-07-02,City C,Type B,93.11,0.28,Regular,11,83.49,11.85,485.91,C,190.39,Yes,38.02,1922.79,Night,2.0,9,Intermediate,2.37,Foam Grade A,Supplier B,0,Low,90.73,157.47,5570.14,18.69,1,0,Assembly Errors,1911,1.73
6,2023-07-03,City B,Type B,78.67,4.5,Irregular,8,87.89,13.58,364.25,D,111.6,Yes,37.23,2812.23,Night,8.0,13,Advanced,3.35,Foam Grade B,Supplier A,0,High,81.21,461.59,18858.63,29.72,1,0,Material Impurity,970,1.58
6,2023-07-04,City B,Type B,89.21,0.83,Regular,12,82.5,7.24,301.2,A,179.38,Yes,25.74,3804.22,Day,10.0,5,Advanced,1.27,Foam Grade B,Supplier A,1,High,87.06,441.58,12974.6,13.72,1,0,Material Impurity,500,4.45
6,2023-07-05,City A,Type B,82.66,4.34,Regular,3,87.1,11.62,305.71,C,78.54,No,47.62,1104.92,Night,2.0,10,Intermediate,6.44,Foam Grade B,Supplier C,0,Low,103.29,543.03,9389.26,47.1,1,0,Internal Defects,1782,2.92
6,2023-07-06,City B,Type C,88.48,7.48,Irregular,7,96.39,12.92,426.02,D,107.94,No,31.57,2631.0,Night,6.0,18,Intermediate,3.42,Custom Size,Supplier A,1,High,115.79,234.69,13272.92,12.33,0,0,Material Impurity,1259,4.1
6,2023-07-07,City E,Type B,81.25,1.01,Irregular,4,85.65,10.34,397.55,A,122.27,Yes,47.55,1962.5,Night,1.0,6,Beginner,3.07,Foam Grade A,Supplier B,1,Low,54.63,380.83,13502.91,46.74,0,0,Internal Defects,1734,2.44
6,2023-07-08,City A,Type C,84.38,5.33,Irregular,6,93.28,12.08,366.43,C,153.78,No,40.63,4547.85,Night,3.0,5,Intermediate,6.64,Foam Grade B,Supplier B,1,High,91.68,584.64,5641.22,37.25,0,0,Internal Defects,833,4.37
6,2023-07-09,City A,Type B,82.62,3.82,Regular,5,85.97,6.47,428.37,A,86.41,Yes,31.86,3301.96,Day,4.0,8,Advanced,5.54,Foam Grade B,Supplier B,1,Medium,75.77,258.77,10146.37,31.86,0,0,Assembly Errors,1425,2.89
6,2023-07-10,City C,Type B,72.05,0.45,Regular,5,86.17,6.11,275.25,D,81.41,No,17.83,4655.94,Day,1.0,9,Advanced,0.3,Foam Grade B,Supplier C,0,Low,112.0,673.88,16517.77,35.78,0,0,Material Impurity,1067,3.55
6,2023-07-11,City E,Type A,77.77,4.14,Regular,7,93.19,10.23,483.87,A,130.07,Yes,43.43,2014.47,Night,4.0,11,Beginner,8.24,Foam Grade B,Supplier A,0,Low,84.8,412.03,15377.1,14.29,1,0,,568,2.76
6,2023-07-12,City D,Type B,84.67,3.09,Irregular,3,95.7,11.61,104.86,B,120.21,Yes,46.6,3902.32,Night,1.0,19,Advanced,2.47,Foam Grade B,Supplier B,0,Low,74.39,737.17,8756.03,22.14,0,0,Material Impurity,649,3.66
6,2023-07-13,City C,Type C,80.53,0.2,Irregular,2,90.12,13.39,339.55,A,73.41,Yes,17.88,2437.7,Night,3.0,10,Advanced,5.12,Foam Grade A,Supplier B,0,Low,87.27,595.05,19762.16,34.0,1,0,Material Impurity,1243,1.82
6,2023-07-14,City A,Type A,91.62,4.7,Irregular,9,90.99,9.69,156.75,D,137.96,Yes,25.97,3238.55,Day,8.0,13,Intermediate,2.26,Foam Grade B,Supplier C,1,Low,110.32,862.51,12417.76,17.82,0,0,Surface Defects,1623,3.28
6,2023-07-15,City B,Type A,85.79,2.99,Regular,7,98.62,9.32,371.22,D,144.16,No,39.92,2292.64,Day,2.0,19,Intermediate,3.5,Foam Grade B,Supplier B,1,High,62.97,419.94,19032.49,45.83,1,0,Material Impurity,1539,2.46
6,2023-07-16,City B,Type A,76.86,7.04,Irregular,13,96.54,8.95,113.59,B,183.73,Yes,27.93,3724.44,Day,7.0,5,Advanced,8.93,Foam Grade A,Supplier C,1,High,99.73,799.04,10806.59,37.64,0,0,Surface Defects,577,3.33
6,2023-07-17,City D,Type B,80.73,3.05,Regular,14,84.03,12.59,134.54,B,120.63,Yes,49.19,4953.87,Night,6.0,17,Beginner,8.66,Foam Grade A,Supplier C,1,Medium,69.84,276.75,9370.58,36.0,0,0,Internal Defects,865,4.48
6,2023-07-18,City E,Type B,92.51,0.9,Irregular,8,86.68,13.61,367.35,B,102.07,Yes,45.52,3527.02,Day,2.0,9,Advanced,4.22,Custom Size,Supplier A,0,Low,69.26,306.52,12549.6,46.21,1,0,Assembly Errors,844,1.64
6,2023-07-19,City B,Type A,89.26,2.53,Regular,13,93.51,8.36,461.02,B,126.33,Yes,30.42,2432.34,Night,6.0,16,Intermediate,1.61,Custom Size,Supplier C,1,Low,53.93,706.39,9716.84,24.31,0,0,Material Impurity,1396,1.92
6,2023-07-20,City E,Type A,84.55,0.56,Regular,6,91.1,5.5,179.37,A,60.45,No,36.35,4713.76,Day,7.0,7,Intermediate,2.11,Custom Size,Supplier A,1,Low,65.83,642.56,10860.58,10.56,0,0,Assembly Errors,800,1.83
6,2023-07-21,City A,Type C,92.18,7.2,Regular,10,90.37,14.31,448.74,C,149.08,No,28.13,3101.96,Day,10.0,18,Advanced,0.7,Foam Grade A,Supplier C,1,High,57.69,586.74,17612.52,47.9,0,0,Material Impurity,1494,3.99
6,2023-07-22,City B,Type A,79.75,2.82,Regular,9,84.82,13.6,227.28,A,155.26,Yes,14.76,3426.59,Day,4.0,7,Beginner,9.12,Custom Size,Supplier A,0,Low,105.1,119.77,5508.11,23.33,0,0,Surface Defects,1276,2.37
6,2023-07-23,City D,Type B,81.46,3.46,Regular,4,96.84,7.51,442.95,B,149.16,Yes,30.12,4995.62,Night,3.0,7,Beginner,1.93,Foam Grade B,Supplier A,0,Low,62.47,884.0,19416.72,18.83,1,0,Material Impurity,931,4.36
6,2023-07-24,City E,Type C,78.08,1.97,Irregular,3,85.45,14.87,319.24,C,179.38,Yes,19.07,4635.88,Night,5.0,18,Advanced,6.19,Foam Grade A,Supplier C,1,Medium,100.14,857.92,12853.95,43.81,0,0,Assembly Errors,947,3.53
6,2023-07-25,City E,Type B,89.9,2.03,Regular,8,87.15,11.6,497.5,A,123.32,Yes,12.9,2843.06,Day,6.0,9,Beginner,8.34,Foam Grade B,Supplier A,1,Medium,94.26,776.57,19317.85,16.38,0,0,Internal Defects,934,3.67
6,2023-07-26,City D,Type A,88.34,6.28,Regular,5,93.11,10.72,176.81,C,60.8,No,29.55,4977.24,Night,1.0,12,Beginner,2.3,Foam Grade B,Supplier A,0,High,53.32,661.55,12112.16,23.8,0,0,Assembly Errors,1112,2.82
6,2023-07-27,City B,Type A,93.69,1.77,Irregular,12,81.92,9.53,209.45,B,175.53,Yes,38.83,1783.84,Night,1.0,15,Advanced,4.15,Custom Size,Supplier A,0,Low,60.51,422.54,6434.51,16.22,1,0,,1745,4.14
6,2023-07-28,City B,Type C,77.87,4.22,Irregular,10,91.08,13.85,446.9,C,69.9,No,46.9,2929.8,Night,5.0,19,Beginner,9.17,Custom Size,Supplier A,0,High,105.0,614.8,5926.55,10.58,0,0,,1395,4.38
6,2023-07-29,City D,Type A,73.75,7.78,Irregular,6,94.4,8.27,313.14,B,149.52,No,32.2,3057.64,Night,5.0,6,Intermediate,0.26,Custom Size,Supplier C,1,High,92.85,972.48,9884.34,16.46,0,0,Internal Defects,1217,2.17
6,2023-07-30,City D,Type A,70.75,6.69,Regular,5,82.94,11.07,426.71,D,157.19,No,13.09,1099.39,Day,9.0,5,Beginner,5.98,Foam Grade B,Supplier B,0,Medium,104.16,237.12,15796.47,43.37,1,0,Material Impurity,1276,2.21
6,2023-07-31,City A,Type B,86.12,3.21,Regular,9,81.87,12.5,341.16,D,53.96,Yes,34.73,2976.49,Day,3.0,18,Intermediate,1.23,Foam Grade A,Supplier C,0,Low,60.95,201.51,15366.18,30.68,0,0,Material Impurity,1100,3.2
6,2023-08-01,City A,Type B,89.23,0.42,Irregular,13,87.94,8.61,483.16,A,63.63,Yes,48.68,1604.0,Day,7.0,17,Intermediate,3.18,Foam Grade A,Supplier B,0,Medium,55.0,161.69,9506.4,28.53,1,0,Material Impurity,636,2.64
6,2023-08-02,City B,Type C,85.35,0.64,Regular,5,91.59,11.36,235.95,C,62.11,No,12.12,3869.5,Day,9.0,9,Beginner,8.04,Foam Grade A,Supplier C,1,Low,81.08,862.38,16639.77,29.93,1,0,,1878,1.52
6,2023-08-03,City E,Type C,81.11,6.99,Regular,14,81.86,12.98,297.04,B,66.38,No,40.31,2829.15,Day,7.0,5,Intermediate,0.4,Foam Grade A,Supplier C,1,Medium,75.94,835.79,16390.36,10.4,0,0,Surface Defects,1268,2.9
6,2023-08-04,City B,Type B,74.56,3.81,Irregular,10,80.39,5.07,394.67,B,183.11,No,35.8,3474.6,Day,5.0,7,Advanced,5.84,Foam Grade B,Supplier C,1,High,99.47,729.08,6307.91,21.42,1,0,Assembly Errors,903,2.68
6,2023-08-05,City C,Type A,76.23,3.27,Irregular,12,96.56,12.28,284.09,B,132.04,Yes,38.46,4567.97,Day,4.0,13,Intermediate,2.73,Custom Size,Supplier C,1,Low,58.55,469.31,8519.51,28.19,0,0,Surface Defects,785,1.7
6,2023-08-06,City C,Type A,81.83,2.32,Irregular,14,92.07,14.03,199.52,A,141.57,No,28.02,1212.53,Day,7.0,16,Intermediate,9.69,Custom Size,Supplier A,0,Low,107.41,360.24,15033.49,18.22,1,0,Surface Defects,1823,3.85
6,2023-08-07,City C,Type C,74.53,0.74,Irregular,12,88.89,6.04,198.53,D,133.63,Yes,13.83,1615.02,Night,3.0,15,Intermediate,3.3,Foam Grade B,Supplier C,1,Medium,104.53,768.69,10327.3,31.38,1,0,Assembly Errors,736,2.15
6,2023-08-08,City E,Type A,79.2,5.8,Regular,9,84.25,8.01,260.63,C,52.9,Yes,32.87,2520.41,Night,4.0,11,Advanced,5.12,Custom Size,Supplier C,0,High,107.09,371.12,18983.85,18.53,1,0,Assembly Errors,1030,2.23
6,2023-08-09,City E,Type C,87.41,2.3,Regular,6,97.99,9.08,226.15,C,76.44,No,34.49,1590.93,Day,9.0,6,Intermediate,2.0,Foam Grade A,Supplier C,0,Low,109.83,175.16,17924.86,49.31,1,0,Assembly Errors,1593,3.45
6,2023-08-10,City D,Type B,75.26,6.39,Regular,7,94.18,5.13,392.44,B,82.7,Yes,49.06,3206.94,Night,4.0,9,Beginner,3.77,Foam Grade A,Supplier B,0,Low,62.57,541.74,6704.4,31.12,0,0,Material Impurity,866,2.69
6,2023-08-11,City C,Type B,80.88,4.27,Regular,5,92.16,12.39,416.42,B,80.37,Yes,23.22,2391.63,Night,3.0,9,Advanced,8.33,Foam Grade B,Supplier B,0,High,80.28,660.88,17860.47,18.94,1,0,Surface Defects,1846,4.15
6,2023-08-12,City D,Type C,83.26,5.53,Regular,2,81.04,10.61,359.18,A,139.06,No,30.8,4600.24,Day,8.0,19,Intermediate,7.54,Foam Grade A,Supplier C,0,High,111.84,499.91,19832.0,17.12,1,0,,830,1.65
6,2023-08-13,City E,Type B,83.21,1.9,Irregular,8,87.99,6.71,352.36,C,86.08,Yes,18.61,4804.54,Night,1.0,18,Intermediate,4.9,Foam Grade B,Supplier B,0,Low,76.19,204.03,9488.69,37.69,1,0,Assembly Errors,1348,4.19
6,2023-08-14,City D,Type B,83.5,7.75,Regular,12,89.07,11.49,423.71,D,161.53,Yes,14.46,2924.61,Day,2.0,17,Beginner,7.35,Foam Grade A,Supplier B,1,Low,68.08,863.98,16519.71,16.14,1,0,,1442,3.78
6,2023-08-15,City C,Type C,93.4,2.62,Irregular,12,98.43,12.38,409.03,C,167.68,Yes,22.54,2039.48,Night,2.0,18,Intermediate,2.43,Foam Grade A,Supplier C,0,Low,85.73,446.29,17656.85,21.9,1,0,Internal Defects,1644,3.63
6,2023-08-16,City B,Type A,93.52,2.03,Regular,13,84.81,6.66,178.05,A,150.86,No,40.51,4277.37,Night,8.0,8,Intermediate,3.78,Custom Size,Supplier C,0,Low,117.6,299.76,13085.42,10.72,0,0,Internal Defects,1616,4.21
6,2023-08-17,City D,Type B,93.42,1.99,Regular,4,83.12,9.22,479.0,B,131.99,No,22.99,3339.05,Day,1.0,12,Intermediate,4.78,Custom Size,Supplier B,0,Low,94.57,434.08,18903.37,35.63,1,0,,1318,3.27
6,2023-08-18,City E,Type A,78.57,3.41,Irregular,5,88.9,8.96,412.19,C,148.72,No,27.96,2339.41,Day,7.0,7,Intermediate,0.7,Foam Grade A,Supplier A,0,Medium,99.32,903.74,17620.71,14.66,0,0,Material Impurity,868,3.92
6,2023-08-19,City D,Type A,84.67,7.41,Irregular,9,85.33,6.1,300.1,C,156.93,Yes,12.79,2054.15,Night,4.0,14,Beginner,8.34,Foam Grade A,Supplier B,0,Medium,102.28,399.67,9334.84,37.38,1,0,,1461,3.06
6,2023-08-20,City E,Type A,86.22,0.49,Irregular,1,94.25,7.22,218.01,D,186.57,Yes,35.66,4759.99,Day,8.0,7,Intermediate,7.05,Foam Grade A,Supplier A,0,Low,115.64,346.68,5749.56,33.32,1,0,Internal Defects,989,3.25
6,2023-08-21,City A,Type C,80.93,4.06,Regular,7,98.19,12.07,164.59,B,146.52,Yes,26.94,4821.47,Night,9.0,18,Beginner,5.14,Custom Size,Supplier C,0,Medium,105.2,523.44,9997.62,38.74,1,0,,1596,2.34
6,2023-08-22,City B,Type A,79.62,1.13,Regular,5,95.34,8.73,212.52,D,74.5,Yes,49.39,2468.18,Day,10.0,7,Intermediate,4.04,Foam Grade B,Supplier C,0,High,77.57,730.38,19246.65,45.11,1,0,,1371,3.57
6,2023-08-23,City A,Type C,94.29,5.55,Irregular,7,81.74,14.64,477.31,C,160.47,Yes,33.34,4054.18,Day,8.0,6,Advanced,6.95,Foam Grade A,Supplier C,0,Medium,64.66,645.99,5661.45,42.45,0,0,Material Impurity,1860,3.82
6,2023-08-24,City A,Type B,92.15,0.12,Regular,8,89.55,7.06,299.5,A,151.74,No,49.62,3466.73,Night,9.0,11,Advanced,5.19,Custom Size,Supplier A,0,Low,87.64,859.17,9753.05,32.01,1,0,,1649,4.27
6,2023-08-25,City B,Type A,71.33,6.92,Regular,14,95.08,9.26,497.75,C,155.09,Yes,16.82,2757.4,Night,4.0,5,Intermediate,3.02,Foam Grade A,Supplier A,1,Medium,79.65,750.42,10445.63,16.19,0,0,Assembly Errors,1138,3.41
6,2023-08-26,City C,Type C,71.6,0.24,Irregular,2,80.74,11.15,219.19,D,60.67,Yes,11.49,3923.35,Day,7.0,9,Advanced,7.03,Custom Size,Supplier B,1,Medium,114.8,648.98,15552.59,44.64,0,0,Internal Defects,1372,2.51
6,2023-08-27,City C,Type B,85.61,3.87,Regular,2,84.54,11.5,336.81,A,146.47,Yes,40.47,2040.27,Night,5.0,5,Beginner,5.46,Custom Size,Supplier A,0,High,99.93,886.41,13840.68,12.99,0,0,,648,2.03
6,2023-08-28,City D,Type B,73.56,3.01,Irregular,12,94.45,10.3,272.14,B,118.41,Yes,38.99,1688.05,Day,9.0,15,Intermediate,5.02,Custom Size,Supplier A,0,Low,95.38,834.48,19657.07,14.87,0,0,Surface Defects,1887,1.54
6,2023-08-29,City C,Type B,81.19,2.55,Irregular,12,88.77,7.55,135.21,B,130.65,Yes,43.84,1402.56,Night,5.0,19,Advanced,4.9,Foam Grade B,Supplier A,1,High,74.94,932.3,10948.07,32.09,0,0,Surface Defects,1174,3.96
6,2023-08-30,City C,Type A,75.22,6.88,Irregular,7,97.56,14.16,255.77,B,61.98,No,25.39,1175.3,Night,7.0,17,Advanced,3.1,Foam Grade A,Supplier A,1,High,91.03,826.31,7018.63,10.72,1,0,Material Impurity,998,2.23
6,2023-08-31,City C,Type C,78.9,1.56,Regular,2,95.5,11.85,110.3,C,192.59,Yes,23.47,3147.53,Day,6.0,16,Intermediate,1.9,Custom Size,Supplier A,0,High,51.95,921.2,18479.12,44.29,1,0,Material Impurity,1681,1.54
6,2023-09-01,City A,Type A,70.67,5.42,Irregular,5,92.15,5.98,402.65,D,154.41,Yes,41.68,1655.15,Day,9.0,17,Advanced,4.71,Foam Grade B,Supplier C,0,Medium,54.71,496.24,14740.12,19.75,1,0,,630,3.1
6,2023-09-02,City C,Type C,73.35,2.86,Irregular,4,90.85,9.26,415.23,C,149.09,Yes,36.85,3358.43,Night,5.0,6,Advanced,1.68,Foam Grade A,Supplier B,1,Medium,112.01,446.46,6828.49,10.51,0,0,Internal Defects,1961,2.47
6,2023-09-03,City C,Type A,75.84,6.04,Irregular,12,92.35,8.57,371.67,D,133.79,No,16.22,3494.67,Day,2.0,15,Beginner,3.39,Foam Grade A,Supplier C,0,Low,103.91,288.49,8246.57,20.37,1,0,Material Impurity,1467,3.24
6,2023-09-04,City D,Type A,91.02,4.5,Irregular,5,92.86,13.46,101.85,C,147.75,Yes,13.95,1933.79,Night,3.0,19,Intermediate,4.68,Custom Size,Supplier B,1,Low,68.97,961.85,13387.25,36.54,1,0,Internal Defects,1700,2.33
6,2023-09-05,City D,Type A,92.27,6.07,Regular,14,86.15,6.79,438.01,A,124.75,No,32.24,2376.17,Day,3.0,9,Advanced,1.34,Foam Grade A,Supplier A,0,Medium,84.67,785.37,13341.25,35.39,1,0,Assembly Errors,788,3.57
6,2023-09-06,City A,Type A,82.09,4.71,Irregular,7,84.11,14.78,486.97,C,106.28,Yes,12.71,2268.99,Day,4.0,7,Beginner,6.77,Foam Grade B,Supplier C,0,Low,71.7,102.25,14726.13,37.11,1,0,Material Impurity,1249,2.43
6,2023-09-07,City B,Type A,89.18,5.78,Irregular,11,97.05,10.58,492.19,D,194.43,No,14.31,2420.45,Night,1.0,9,Intermediate,5.8,Custom Size,Supplier C,1,High,68.25,671.28,14247.03,13.21,0,0,Surface Defects,1108,2.09
